"Index Name","Date","Open","High","Low","Close"
"NIFTY500 VALUE 50","29 Dec 2017","-","-","-","6102.00"
"NIFTY500 VALUE 50","28 Dec 2017","-","-","-","6067.42"
"NIFTY500 VALUE 50","27 Dec 2017","-","-","-","6030.89"
"NIFTY500 VALUE 50","26 Dec 2017","-","-","-","6042.01"
"NIFTY500 VALUE 50","22 Dec 2017","-","-","-","5973.34"
"NIFTY500 VALUE 50","21 Dec 2017","-","-","-","5946.82"
"NIFTY500 VALUE 50","20 Dec 2017","-","-","-","5897.45"
"NIFTY500 VALUE 50","19 Dec 2017","-","-","-","5850.03"
"NIFTY500 VALUE 50","18 Dec 2017","-","-","-","5778.24"
"NIFTY500 VALUE 50","15 Dec 2017","-","-","-","5745.20"
"NIFTY500 VALUE 50","14 Dec 2017","-","-","-","5677.72"
"NIFTY500 VALUE 50","13 Dec 2017","-","-","-","5650.58"
"NIFTY500 VALUE 50","12 Dec 2017","-","-","-","5698.87"
"NIFTY500 VALUE 50","11 Dec 2017","-","-","-","5777.02"
"NIFTY500 VALUE 50","08 Dec 2017","-","-","-","5759.37"
"NIFTY500 VALUE 50","07 Dec 2017","-","-","-","5662.18"
"NIFTY500 VALUE 50","06 Dec 2017","-","-","-","5589.85"
"NIFTY500 VALUE 50","05 Dec 2017","-","-","-","5666.69"
"NIFTY500 VALUE 50","04 Dec 2017","-","-","-","5691.19"
"NIFTY500 VALUE 50","01 Dec 2017","-","-","-","5676.90"
"NIFTY500 VALUE 50","30 Nov 2017","-","-","-","5757.84"
"NIFTY500 VALUE 50","29 Nov 2017","-","-","-","5808.96"
"NIFTY500 VALUE 50","28 Nov 2017","-","-","-","5815.90"
"NIFTY500 VALUE 50","27 Nov 2017","-","-","-","5828.80"
"NIFTY500 VALUE 50","24 Nov 2017","-","-","-","5840.42"
"NIFTY500 VALUE 50","23 Nov 2017","-","-","-","5840.50"
"NIFTY500 VALUE 50","22 Nov 2017","-","-","-","5835.19"
"NIFTY500 VALUE 50","21 Nov 2017","-","-","-","5848.71"
"NIFTY500 VALUE 50","20 Nov 2017","-","-","-","5849.50"
"NIFTY500 VALUE 50","17 Nov 2017","-","-","-","5791.42"
"NIFTY500 VALUE 50","16 Nov 2017","-","-","-","5725.25"
"NIFTY500 VALUE 50","15 Nov 2017","-","-","-","5672.35"
"NIFTY500 VALUE 50","14 Nov 2017","-","-","-","5775.62"
"NIFTY500 VALUE 50","13 Nov 2017","-","-","-","5818.00"
"NIFTY500 VALUE 50","10 Nov 2017","-","-","-","5887.77"
"NIFTY500 VALUE 50","09 Nov 2017","-","-","-","5917.08"
"NIFTY500 VALUE 50","08 Nov 2017","-","-","-","5894.43"
"NIFTY500 VALUE 50","07 Nov 2017","-","-","-","5941.57"
"NIFTY500 VALUE 50","06 Nov 2017","-","-","-","6042.62"
"NIFTY500 VALUE 50","03 Nov 2017","-","-","-","6049.68"
"NIFTY500 VALUE 50","02 Nov 2017","-","-","-","6042.82"
"NIFTY500 VALUE 50","01 Nov 2017","-","-","-","6044.20"
"NIFTY500 VALUE 50","31 Oct 2017","-","-","-","5995.66"
"NIFTY500 VALUE 50","30 Oct 2017","-","-","-","6011.14"
"NIFTY500 VALUE 50","27 Oct 2017","-","-","-","5952.81"
"NIFTY500 VALUE 50","26 Oct 2017","-","-","-","5969.78"
"NIFTY500 VALUE 50","25 Oct 2017","-","-","-","5877.87"
"NIFTY500 VALUE 50","24 Oct 2017","-","-","-","5802.54"
"NIFTY500 VALUE 50","23 Oct 2017","-","-","-","5766.35"
"NIFTY500 VALUE 50","19 Oct 2017","-","-","-","5762.87"
"NIFTY500 VALUE 50","18 Oct 2017","-","-","-","5790.00"
"NIFTY500 VALUE 50","17 Oct 2017","-","-","-","5780.81"
"NIFTY500 VALUE 50","16 Oct 2017","-","-","-","5723.80"
"NIFTY500 VALUE 50","13 Oct 2017","-","-","-","5714.36"
"NIFTY500 VALUE 50","12 Oct 2017","-","-","-","5681.76"
"NIFTY500 VALUE 50","11 Oct 2017","-","-","-","5630.30"
"NIFTY500 VALUE 50","10 Oct 2017","-","-","-","5661.67"
"NIFTY500 VALUE 50","09 Oct 2017","-","-","-","5646.23"
"NIFTY500 VALUE 50","06 Oct 2017","-","-","-","5664.64"
"NIFTY500 VALUE 50","05 Oct 2017","-","-","-","5576.26"
"NIFTY500 VALUE 50","04 Oct 2017","-","-","-","5570.20"
"NIFTY500 VALUE 50","03 Oct 2017","-","-","-","5532.41"
"NIFTY500 VALUE 50","29 Sep 2017","-","-","-","5499.07"
"NIFTY500 VALUE 50","28 Sep 2017","-","-","-","5436.81"
"NIFTY500 VALUE 50","27 Sep 2017","-","-","-","5409.91"
"NIFTY500 VALUE 50","26 Sep 2017","-","-","-","5508.98"
"NIFTY500 VALUE 50","25 Sep 2017","-","-","-","5470.09"
"NIFTY500 VALUE 50","22 Sep 2017","-","-","-","5562.56"
"NIFTY500 VALUE 50","21 Sep 2017","-","-","-","5757.27"
"NIFTY500 VALUE 50","20 Sep 2017","-","-","-","5806.69"
"NIFTY500 VALUE 50","19 Sep 2017","-","-","-","5820.56"
"NIFTY500 VALUE 50","18 Sep 2017","-","-","-","5793.60"
"NIFTY500 VALUE 50","15 Sep 2017","-","-","-","5776.95"
"NIFTY500 VALUE 50","14 Sep 2017","-","-","-","5775.75"
"NIFTY500 VALUE 50","13 Sep 2017","-","-","-","5772.74"
"NIFTY500 VALUE 50","12 Sep 2017","-","-","-","5850.91"
"NIFTY500 VALUE 50","11 Sep 2017","-","-","-","5780.14"
"NIFTY500 VALUE 50","08 Sep 2017","-","-","-","5749.87"
"NIFTY500 VALUE 50","07 Sep 2017","-","-","-","5791.63"
"NIFTY500 VALUE 50","06 Sep 2017","-","-","-","5767.61"
"NIFTY500 VALUE 50","05 Sep 2017","-","-","-","5763.24"
"NIFTY500 VALUE 50","04 Sep 2017","-","-","-","5713.01"
"NIFTY500 VALUE 50","01 Sep 2017","-","-","-","5768.03"
"NIFTY500 VALUE 50","31 Aug 2017","-","-","-","5686.47"
"NIFTY500 VALUE 50","30 Aug 2017","-","-","-","5653.03"
"NIFTY500 VALUE 50","29 Aug 2017","-","-","-","5527.66"
"NIFTY500 VALUE 50","28 Aug 2017","-","-","-","5598.67"
"NIFTY500 VALUE 50","24 Aug 2017","-","-","-","5552.85"
"NIFTY500 VALUE 50","23 Aug 2017","-","-","-","5533.43"
"NIFTY500 VALUE 50","22 Aug 2017","-","-","-","5441.19"
"NIFTY500 VALUE 50","21 Aug 2017","-","-","-","5455.44"
"NIFTY500 VALUE 50","18 Aug 2017","-","-","-","5557.88"
"NIFTY500 VALUE 50","17 Aug 2017","-","-","-","5589.13"
"NIFTY500 VALUE 50","16 Aug 2017","-","-","-","5530.49"
"NIFTY500 VALUE 50","14 Aug 2017","-","-","-","5471.50"
"NIFTY500 VALUE 50","11 Aug 2017","-","-","-","5335.84"
"NIFTY500 VALUE 50","10 Aug 2017","-","-","-","5399.16"
"NIFTY500 VALUE 50","09 Aug 2017","-","-","-","5587.64"
"NIFTY500 VALUE 50","08 Aug 2017","-","-","-","5658.68"
"NIFTY500 VALUE 50","07 Aug 2017","-","-","-","5751.33"
"NIFTY500 VALUE 50","04 Aug 2017","-","-","-","5660.66"
"NIFTY500 VALUE 50","03 Aug 2017","-","-","-","5547.15"
"NIFTY500 VALUE 50","02 Aug 2017","-","-","-","5589.47"
"NIFTY500 VALUE 50","01 Aug 2017","-","-","-","5607.81"
"NIFTY500 VALUE 50","31 Jul 2017","-","-","-","5583.90"
"NIFTY500 VALUE 50","28 Jul 2017","-","-","-","5544.92"
"NIFTY500 VALUE 50","27 Jul 2017","-","-","-","5519.14"
"NIFTY500 VALUE 50","26 Jul 2017","-","-","-","5566.54"
