Start_Date,Start_Date_Str,Mom_Ret_6M_Prior,Val_Ret_6M_Prior,Rel_Perf_6M_Prior,Mom_Ret_1Y_Prior,Val_Ret_1Y_Prior,Rel_Perf_1Y_Prior,Mom_Ret_3Y_Prior,Val_Ret_3Y_Prior,Rel_Perf_3Y_Prior,Mom_Val_Ratio,Mom_Ret_6M_After,Val_Ret_6M_After,Rel_Perf_6M_After
2008-04-30,2008-04,-15.55490706523781,-2.5826882119420747,-12.972218853295736,45.26698244968761,39.52025625159246,5.746726198095153,216.09417923038654,110.61585124620863,105.47832798417791,1.5249879990816688,-49.34905411832332,-42.24479786279297,-7.104256255530352
2008-07-31,2008-07,-27.219083411498602,-17.79596865553984,-9.42311475595876,-1.6336239061121915,-0.8481940456400161,-0.7854298604721754,102.88850021862706,44.70922324743596,58.1792769711911,1.4733997624808686,-32.59397507790849,-25.753043610798866,-6.840931467109623
2008-10-31,2008-10,-49.34905411832332,-42.24479786279297,-7.104256255530352,-57.227761677882015,-43.73643466017394,-13.491327017708073,30.710343914175976,3.5851316700668434,27.125212244109132,1.3374048008383848,18.525223594260854,21.17915962742456,-2.6539360331637063
2009-05-29,2009-05,35.61528541369714,81.73689092202541,-46.12160550832827,-26.17861787656657,11.927791026565359,-38.10640890313193,27.614375954064396,62.99224680988531,-35.377870855820916,0.9900157072991869,27.033262930300992,33.25587041725919,-6.222607486958196
2010-01-29,2010-01,10.717872707563657,23.066040561651224,-12.348167854087567,60.01573050951503,128.4295612009238,-68.41383069140878,25.260417970216498,89.20219059291954,-63.94177262270304,0.9370246801244677,11.27002585528234,21.03183964472002,-9.76181378943768
2010-06-30,2010-06,1.112522147783701,14.011425406957256,-12.898903259173554,30.884929619057,60.82123493588922,-29.93630531683222,19.16811930613873,106.72220056943172,-87.55408126329299,0.849802194711984,17.06000030082877,15.324956700134852,1.735043600693917
2010-08-31,2010-08,14.364015560753018,30.87101868218427,-16.507003121431254,28.31655647370688,55.00995473497192,-26.693398261265042,25.757964776994946,127.91918820641403,-102.1612234294191,0.8322188432341523,-4.877449538554169,-12.438515856285493,7.561066317731324
2012-02-29,2012-02,4.923279295698069,11.87208358867089,-6.948804292972821,3.8804895084543656,7.473392709141868,-3.592903200687503,88.79419776267423,210.79988586646374,-122.00568810378951,0.873858159283911,7.477718828246749,-19.66490704613266,27.142625874379412
2012-06-29,2012-06,15.383240744337833,31.140908366259225,-15.757667621921392,0.6141702942123128,-6.397406839031506,7.011577133243819,46.17974210060045,56.41544826168514,-10.235706161084693,0.9758411885885511,18.857067823088936,8.06312241055851,10.793945412530427
2014-03-31,2014-03,10.73986005967802,34.753756023398985,-24.013895963720966,19.749718810057292,14.305937460625696,5.443781349431596,35.482157887002174,-7.998150716597319,43.4803086035995,1.3150883449505593,30.66790915074733,24.31479980547899,6.35310934526834
2016-08-31,2016-08,33.57320756144075,53.0321419846677,-19.45893442322695,13.02916704763646,20.451958088273447,-7.422791040636987,118.14139251451392,88.28901039132053,29.852382123193394,1.8794374762447739,9.022677020978275,15.207145572025826,-6.184468551047551
2016-11-30,2016-11,12.426761394319463,30.351521594011686,-17.924760199692223,13.458079352328767,23.357874031071567,-9.8997946787428,88.70594645855765,53.7717117883721,34.934234670185546,1.7483028695278617,21.970363747928047,12.203806135153972,9.766557612774076
2021-01-29,2021-01,13.98067553629918,27.41263417209221,-13.43195863579303,11.751878369493207,5.1997977614282265,6.552080608064981,24.122620690173747,-31.059913625665526,55.18253431583928,3.6476882580245995,41.88070754645543,39.687550926271186,2.193156620184247
2022-05-31,2022-05,-9.89359515010505,2.435287600053493,-12.328882750158542,4.9359393613790825,9.12402520228579,-4.188085840906707,58.72860942373417,29.021065675340772,29.707543748393398,3.3511836603769365,12.769586497232833,16.840911718741246,-4.071325221508413
2023-01-31,2023-01,3.930049310600947,14.919258567924798,-10.98920925732385,-6.466220206309914,14.16124783710988,-20.627468043419793,57.48474922212361,84.61853621116495,-27.13378698904134,2.929145792706824,19.69409988366875,22.39923445096568,-2.7051345672969305
2023-12-29,2023-12,28.338705666521214,43.86769954210812,-15.528993875586906,40.66737121977686,61.15363522222101,-20.486264002444152,100.31710693021449,178.49333594030048,-78.17622901008599,2.6671639680752,29.051062600766997,31.090113940528607,-2.0390513397616097
2024-02-29,2024-02,35.02283711475733,51.35410736434161,-16.33127024958428,67.63112076217304,88.11967664190917,-20.488555879736126,110.38572024847161,164.43613134896003,-54.05041110048842,2.617336270303669,23.713438787894958,24.145526647420425,-0.4320878595254669
2025-03-28,2025-03,-25.065910415042737,-14.026876352138451,-11.039034062904285,-8.493022515403092,7.072259763811828,-15.56528227921492,38.65279822000818,124.07505132579595,-85.42225310578777,2.271762362183132,5.956459532287894,7.139458169001589,-1.1829986367136947
2025-12-31,2025-12,-2.362297283953718,10.503916007738102,-12.866213291691821,-5.11028179741051,18.465869049584605,-23.576150846995112,60.18323523588385,131.137182555459,-70.95394731957515,2.11759886871214,,,
