"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","31 Dec 2009","-","-","-","3465.99"
"NIFTY500 MOMENTUM 50","30 Dec 2009","-","-","-","3445.28"
"NIFTY500 MOMENTUM 50","29 Dec 2009","-","-","-","3431.83"
"NIFTY500 MOMENTUM 50","24 Dec 2009","-","-","-","3420.54"
"NIFTY500 MOMENTUM 50","23 Dec 2009","-","-","-","3396.81"
"NIFTY500 MOMENTUM 50","22 Dec 2009","-","-","-","3336.94"
"NIFTY500 MOMENTUM 50","21 Dec 2009","-","-","-","3310.59"
"NIFTY500 MOMENTUM 50","18 Dec 2009","-","-","-","3338.47"
"NIFTY500 MOMENTUM 50","17 Dec 2009","-","-","-","3346.03"
"NIFTY500 MOMENTUM 50","16 Dec 2009","-","-","-","3322.22"
"NIFTY500 MOMENTUM 50","15 Dec 2009","-","-","-","3301.44"
"NIFTY500 MOMENTUM 50","14 Dec 2009","-","-","-","3350.36"
"NIFTY500 MOMENTUM 50","11 Dec 2009","-","-","-","3346.68"
"NIFTY500 MOMENTUM 50","10 Dec 2009","-","-","-","3351.27"
"NIFTY500 MOMENTUM 50","09 Dec 2009","-","-","-","3363.17"
"NIFTY500 MOMENTUM 50","08 Dec 2009","-","-","-","3361.16"
"NIFTY500 MOMENTUM 50","07 Dec 2009","-","-","-","3327.78"
"NIFTY500 MOMENTUM 50","04 Dec 2009","-","-","-","3347.62"
"NIFTY500 MOMENTUM 50","03 Dec 2009","-","-","-","3367.86"
"NIFTY500 MOMENTUM 50","02 Dec 2009","-","-","-","3342.20"
"NIFTY500 MOMENTUM 50","01 Dec 2009","-","-","-","3338.59"
"NIFTY500 MOMENTUM 50","30 Nov 2009","-","-","-","3271.72"
"NIFTY500 MOMENTUM 50","27 Nov 2009","-","-","-","3229.33"
"NIFTY500 MOMENTUM 50","26 Nov 2009","-","-","-","3246.52"
"NIFTY500 MOMENTUM 50","25 Nov 2009","-","-","-","3303.00"
"NIFTY500 MOMENTUM 50","24 Nov 2009","-","-","-","3299.67"
"NIFTY500 MOMENTUM 50","23 Nov 2009","-","-","-","3288.72"
"NIFTY500 MOMENTUM 50","20 Nov 2009","-","-","-","3271.56"
"NIFTY500 MOMENTUM 50","19 Nov 2009","-","-","-","3246.89"
"NIFTY500 MOMENTUM 50","18 Nov 2009","-","-","-","3303.58"
"NIFTY500 MOMENTUM 50","17 Nov 2009","-","-","-","3292.89"
"NIFTY500 MOMENTUM 50","16 Nov 2009","-","-","-","3289.37"
"NIFTY500 MOMENTUM 50","13 Nov 2009","-","-","-","3255.25"
"NIFTY500 MOMENTUM 50","12 Nov 2009","-","-","-","3233.45"
"NIFTY500 MOMENTUM 50","11 Nov 2009","-","-","-","3263.79"
"NIFTY500 MOMENTUM 50","10 Nov 2009","-","-","-","3173.44"
"NIFTY500 MOMENTUM 50","09 Nov 2009","-","-","-","3192.02"
"NIFTY500 MOMENTUM 50","06 Nov 2009","-","-","-","3116.22"
"NIFTY500 MOMENTUM 50","05 Nov 2009","-","-","-","3072.62"
"NIFTY500 MOMENTUM 50","04 Nov 2009","-","-","-","3001.68"
"NIFTY500 MOMENTUM 50","03 Nov 2009","-","-","-","2917.58"
"NIFTY500 MOMENTUM 50","30 Oct 2009","-","-","-","3014.93"
"NIFTY500 MOMENTUM 50","29 Oct 2009","-","-","-","3030.93"
"NIFTY500 MOMENTUM 50","28 Oct 2009","-","-","-","3072.91"
"NIFTY500 MOMENTUM 50","27 Oct 2009","-","-","-","3059.71"
"NIFTY500 MOMENTUM 50","26 Oct 2009","-","-","-","3131.98"
"NIFTY500 MOMENTUM 50","23 Oct 2009","-","-","-","3156.25"
"NIFTY500 MOMENTUM 50","22 Oct 2009","-","-","-","3126.43"
"NIFTY500 MOMENTUM 50","21 Oct 2009","-","-","-","3167.22"
"NIFTY500 MOMENTUM 50","20 Oct 2009","-","-","-","3212.09"
"NIFTY500 MOMENTUM 50","17 Oct 2009","-","-","-","3227.84"
"NIFTY500 MOMENTUM 50","16 Oct 2009","-","-","-","3218.64"
"NIFTY500 MOMENTUM 50","15 Oct 2009","-","-","-","3209.59"
"NIFTY500 MOMENTUM 50","14 Oct 2009","-","-","-","3197.66"
"NIFTY500 MOMENTUM 50","12 Oct 2009","-","-","-","3161.92"
"NIFTY500 MOMENTUM 50","09 Oct 2009","-","-","-","3121.57"
"NIFTY500 MOMENTUM 50","08 Oct 2009","-","-","-","3138.59"
"NIFTY500 MOMENTUM 50","07 Oct 2009","-","-","-","3125.91"
"NIFTY500 MOMENTUM 50","06 Oct 2009","-","-","-","3127.15"
"NIFTY500 MOMENTUM 50","05 Oct 2009","-","-","-","3120.48"
"NIFTY500 MOMENTUM 50","01 Oct 2009","-","-","-","3145.35"
"NIFTY500 MOMENTUM 50","30 Sep 2009","-","-","-","3159.13"
"NIFTY500 MOMENTUM 50","29 Sep 2009","-","-","-","3139.29"
"NIFTY500 MOMENTUM 50","25 Sep 2009","-","-","-","3125.33"
"NIFTY500 MOMENTUM 50","24 Sep 2009","-","-","-","3098.66"
"NIFTY500 MOMENTUM 50","23 Sep 2009","-","-","-","3091.62"
"NIFTY500 MOMENTUM 50","22 Sep 2009","-","-","-","3112.44"
"NIFTY500 MOMENTUM 50","18 Sep 2009","-","-","-","3082.36"
"NIFTY500 MOMENTUM 50","17 Sep 2009","-","-","-","3066.89"
"NIFTY500 MOMENTUM 50","16 Sep 2009","-","-","-","3065.65"
"NIFTY500 MOMENTUM 50","15 Sep 2009","-","-","-","3035.39"
"NIFTY500 MOMENTUM 50","14 Sep 2009","-","-","-","2977.09"
"NIFTY500 MOMENTUM 50","11 Sep 2009","-","-","-","2978.76"
"NIFTY500 MOMENTUM 50","10 Sep 2009","-","-","-","2999.51"
"NIFTY500 MOMENTUM 50","09 Sep 2009","-","-","-","3010.80"
"NIFTY500 MOMENTUM 50","08 Sep 2009","-","-","-","3023.72"
"NIFTY500 MOMENTUM 50","07 Sep 2009","-","-","-","3041.87"
"NIFTY500 MOMENTUM 50","04 Sep 2009","-","-","-","3004.94"
"NIFTY500 MOMENTUM 50","03 Sep 2009","-","-","-","2969.34"
"NIFTY500 MOMENTUM 50","02 Sep 2009","-","-","-","2974.70"
"NIFTY500 MOMENTUM 50","01 Sep 2009","-","-","-","2977.27"
"NIFTY500 MOMENTUM 50","31 Aug 2009","-","-","-","2986.12"
"NIFTY500 MOMENTUM 50","28 Aug 2009","-","-","-","2976.26"
"NIFTY500 MOMENTUM 50","27 Aug 2009","-","-","-","2957.93"
"NIFTY500 MOMENTUM 50","26 Aug 2009","-","-","-","2952.95"
"NIFTY500 MOMENTUM 50","25 Aug 2009","-","-","-","2941.32"
"NIFTY500 MOMENTUM 50","24 Aug 2009","-","-","-","2944.27"
"NIFTY500 MOMENTUM 50","21 Aug 2009","-","-","-","2896.29"
"NIFTY500 MOMENTUM 50","20 Aug 2009","-","-","-","2870.21"
"NIFTY500 MOMENTUM 50","19 Aug 2009","-","-","-","2827.39"
"NIFTY500 MOMENTUM 50","18 Aug 2009","-","-","-","2865.41"
"NIFTY500 MOMENTUM 50","17 Aug 2009","-","-","-","2823.09"
"NIFTY500 MOMENTUM 50","14 Aug 2009","-","-","-","2921.07"
"NIFTY500 MOMENTUM 50","13 Aug 2009","-","-","-","2947.18"
"NIFTY500 MOMENTUM 50","12 Aug 2009","-","-","-","2862.23"
"NIFTY500 MOMENTUM 50","11 Aug 2009","-","-","-","2857.77"
"NIFTY500 MOMENTUM 50","10 Aug 2009","-","-","-","2842.47"
"NIFTY500 MOMENTUM 50","07 Aug 2009","-","-","-","2900.78"
"NIFTY500 MOMENTUM 50","06 Aug 2009","-","-","-","2948.85"
"NIFTY500 MOMENTUM 50","05 Aug 2009","-","-","-","3008.54"
