"Index Name","Date","Open","High","Low","Close"
"NIFTY200 ALPHA 30","31 Dec 2019","-","-","-","7839.55"
"NIFTY200 ALPHA 30","30 Dec 2019","-","-","-","7865.77"
"NIFTY200 ALPHA 30","27 Dec 2019","-","-","-","7849.30"
"NIFTY200 ALPHA 30","26 Dec 2019","-","-","-","7764.54"
"NIFTY200 ALPHA 30","24 Dec 2019","-","-","-","7775.06"
"NIFTY200 ALPHA 30","23 Dec 2019","-","-","-","7800.31"
"NIFTY200 ALPHA 30","20 Dec 2019","-","-","-","7789.84"
"NIFTY200 ALPHA 30","19 Dec 2019","-","-","-","7766.11"
"NIFTY200 ALPHA 30","18 Dec 2019","-","-","-","7745.05"
"NIFTY200 ALPHA 30","17 Dec 2019","-","-","-","7733.38"
"NIFTY200 ALPHA 30","16 Dec 2019","-","-","-","7683.93"
"NIFTY200 ALPHA 30","13 Dec 2019","-","-","-","7685.92"
"NIFTY200 ALPHA 30","12 Dec 2019","-","-","-","7650.56"
"NIFTY200 ALPHA 30","11 Dec 2019","-","-","-","7619.79"
"NIFTY200 ALPHA 30","10 Dec 2019","-","-","-","7546.36"
"NIFTY200 ALPHA 30","09 Dec 2019","-","-","-","7577.68"
"NIFTY200 ALPHA 30","06 Dec 2019","-","-","-","7562.90"
"NIFTY200 ALPHA 30","05 Dec 2019","-","-","-","7618.95"
"NIFTY200 ALPHA 30","04 Dec 2019","-","-","-","7629.92"
"NIFTY200 ALPHA 30","03 Dec 2019","-","-","-","7583.14"
"NIFTY200 ALPHA 30","02 Dec 2019","-","-","-","7590.60"
"NIFTY200 ALPHA 30","29 Nov 2019","-","-","-","7597.81"
"NIFTY200 ALPHA 30","28 Nov 2019","-","-","-","7656.45"
"NIFTY200 ALPHA 30","27 Nov 2019","-","-","-","7615.97"
"NIFTY200 ALPHA 30","26 Nov 2019","-","-","-","7566.48"
"NIFTY200 ALPHA 30","25 Nov 2019","-","-","-","7590.61"
"NIFTY200 ALPHA 30","22 Nov 2019","-","-","-","7494.56"
"NIFTY200 ALPHA 30","21 Nov 2019","-","-","-","7560.29"
"NIFTY200 ALPHA 30","20 Nov 2019","-","-","-","7611.31"
"NIFTY200 ALPHA 30","19 Nov 2019","-","-","-","7601.35"
"NIFTY200 ALPHA 30","18 Nov 2019","-","-","-","7601.08"
"NIFTY200 ALPHA 30","15 Nov 2019","-","-","-","7584.04"
"NIFTY200 ALPHA 30","14 Nov 2019","-","-","-","7599.71"
"NIFTY200 ALPHA 30","13 Nov 2019","-","-","-","7552.31"
"NIFTY200 ALPHA 30","11 Nov 2019","-","-","-","7605.18"
"NIFTY200 ALPHA 30","08 Nov 2019","-","-","-","7604.14"
"NIFTY200 ALPHA 30","07 Nov 2019","-","-","-","7667.07"
"NIFTY200 ALPHA 30","06 Nov 2019","-","-","-","7634.05"
"NIFTY200 ALPHA 30","05 Nov 2019","-","-","-","7644.76"
"NIFTY200 ALPHA 30","04 Nov 2019","-","-","-","7657.57"
"NIFTY200 ALPHA 30","01 Nov 2019","-","-","-","7619.55"
"NIFTY200 ALPHA 30","31 Oct 2019","-","-","-","7644.36"
"NIFTY200 ALPHA 30","30 Oct 2019","-","-","-","7580.61"
"NIFTY200 ALPHA 30","29 Oct 2019","-","-","-","7562.26"
"NIFTY200 ALPHA 30","27 Oct 2019","-","-","-","7497.42"
"NIFTY200 ALPHA 30","25 Oct 2019","-","-","-","7491.28"
"NIFTY200 ALPHA 30","24 Oct 2019","-","-","-","7533.68"
"NIFTY200 ALPHA 30","23 Oct 2019","-","-","-","7499.73"
"NIFTY200 ALPHA 30","22 Oct 2019","-","-","-","7475.73"
"NIFTY200 ALPHA 30","18 Oct 2019","-","-","-","7508.69"
"NIFTY200 ALPHA 30","17 Oct 2019","-","-","-","7442.55"
"NIFTY200 ALPHA 30","16 Oct 2019","-","-","-","7380.14"
"NIFTY200 ALPHA 30","15 Oct 2019","-","-","-","7336.52"
"NIFTY200 ALPHA 30","14 Oct 2019","-","-","-","7315.78"
"NIFTY200 ALPHA 30","11 Oct 2019","-","-","-","7307.18"
"NIFTY200 ALPHA 30","10 Oct 2019","-","-","-","7271.58"
"NIFTY200 ALPHA 30","09 Oct 2019","-","-","-","7298.49"
"NIFTY200 ALPHA 30","07 Oct 2019","-","-","-","7210.77"
"NIFTY200 ALPHA 30","04 Oct 2019","-","-","-","7219.26"
"NIFTY200 ALPHA 30","03 Oct 2019","-","-","-","7300.83"
"NIFTY200 ALPHA 30","01 Oct 2019","-","-","-","7334.75"
"NIFTY200 ALPHA 30","30 Sep 2019","-","-","-","7401.91"
"NIFTY200 ALPHA 30","27 Sep 2019","-","-","-","7414.86"
"NIFTY200 ALPHA 30","26 Sep 2019","-","-","-","7409.36"
"NIFTY200 ALPHA 30","25 Sep 2019","-","-","-","7346.50"
"NIFTY200 ALPHA 30","24 Sep 2019","-","-","-","7438.14"
"NIFTY200 ALPHA 30","23 Sep 2019","-","-","-","7429.33"
"NIFTY200 ALPHA 30","20 Sep 2019","-","-","-","7244.42"
"NIFTY200 ALPHA 30","19 Sep 2019","-","-","-","6872.21"
"NIFTY200 ALPHA 30","18 Sep 2019","-","-","-","6969.70"
"NIFTY200 ALPHA 30","17 Sep 2019","-","-","-","6949.30"
"NIFTY200 ALPHA 30","16 Sep 2019","-","-","-","7059.03"
"NIFTY200 ALPHA 30","13 Sep 2019","-","-","-","7088.08"
"NIFTY200 ALPHA 30","12 Sep 2019","-","-","-","7023.77"
"NIFTY200 ALPHA 30","11 Sep 2019","-","-","-","7068.11"
"NIFTY200 ALPHA 30","09 Sep 2019","-","-","-","7056.87"
"NIFTY200 ALPHA 30","06 Sep 2019","-","-","-","6991.12"
"NIFTY200 ALPHA 30","05 Sep 2019","-","-","-","6921.74"
"NIFTY200 ALPHA 30","04 Sep 2019","-","-","-","6914.54"
"NIFTY200 ALPHA 30","03 Sep 2019","-","-","-","6881.58"
"NIFTY200 ALPHA 30","30 Aug 2019","-","-","-","7018.53"
"NIFTY200 ALPHA 30","29 Aug 2019","-","-","-","6947.68"
"NIFTY200 ALPHA 30","28 Aug 2019","-","-","-","6990.69"
"NIFTY200 ALPHA 30","27 Aug 2019","-","-","-","7033.69"
"NIFTY200 ALPHA 30","26 Aug 2019","-","-","-","7033.89"
"NIFTY200 ALPHA 30","23 Aug 2019","-","-","-","6900.20"
"NIFTY200 ALPHA 30","22 Aug 2019","-","-","-","6844.62"
"NIFTY200 ALPHA 30","21 Aug 2019","-","-","-","6925.20"
"NIFTY200 ALPHA 30","20 Aug 2019","-","-","-","7000.76"
"NIFTY200 ALPHA 30","19 Aug 2019","-","-","-","7019.08"
"NIFTY200 ALPHA 30","16 Aug 2019","-","-","-","6996.49"
"NIFTY200 ALPHA 30","14 Aug 2019","-","-","-","6963.56"
"NIFTY200 ALPHA 30","13 Aug 2019","-","-","-","6863.45"
"NIFTY200 ALPHA 30","09 Aug 2019","-","-","-","7016.37"
"NIFTY200 ALPHA 30","08 Aug 2019","-","-","-","6959.64"
"NIFTY200 ALPHA 30","07 Aug 2019","-","-","-","6858.64"
"NIFTY200 ALPHA 30","06 Aug 2019","-","-","-","6915.31"
"NIFTY200 ALPHA 30","05 Aug 2019","-","-","-","6816.26"
"NIFTY200 ALPHA 30","02 Aug 2019","-","-","-","6921.62"
"NIFTY200 ALPHA 30","01 Aug 2019","-","-","-","6929.77"
"NIFTY200 ALPHA 30","31 Jul 2019","-","-","-","6997.44"
"NIFTY200 ALPHA 30","30 Jul 2019","-","-","-","6982.66"
"NIFTY200 ALPHA 30","29 Jul 2019","-","-","-","7088.32"
"NIFTY200 ALPHA 30","26 Jul 2019","-","-","-","7140.26"
"NIFTY200 ALPHA 30","25 Jul 2019","-","-","-","7066.87"
"NIFTY200 ALPHA 30","24 Jul 2019","-","-","-","7072.42"
"NIFTY200 ALPHA 30","23 Jul 2019","-","-","-","7139.89"
"NIFTY200 ALPHA 30","22 Jul 2019","-","-","-","7151.01"
"NIFTY200 ALPHA 30","19 Jul 2019","-","-","-","7176.23"
"NIFTY200 ALPHA 30","18 Jul 2019","-","-","-","7316.37"
"NIFTY200 ALPHA 30","17 Jul 2019","-","-","-","7382.37"
"NIFTY200 ALPHA 30","16 Jul 2019","-","-","-","7358.29"
"NIFTY200 ALPHA 30","15 Jul 2019","-","-","-","7293.24"
"NIFTY200 ALPHA 30","12 Jul 2019","-","-","-","7278.47"
"NIFTY200 ALPHA 30","11 Jul 2019","-","-","-","7290.54"
"NIFTY200 ALPHA 30","10 Jul 2019","-","-","-","7277.14"
"NIFTY200 ALPHA 30","09 Jul 2019","-","-","-","7362.10"
"NIFTY200 ALPHA 30","08 Jul 2019","-","-","-","7374.81"
"NIFTY200 ALPHA 30","05 Jul 2019","-","-","-","7537.17"
"NIFTY200 ALPHA 30","04 Jul 2019","-","-","-","7655.05"
"NIFTY200 ALPHA 30","03 Jul 2019","-","-","-","7625.31"
"NIFTY200 ALPHA 30","02 Jul 2019","-","-","-","7630.38"
"NIFTY200 ALPHA 30","01 Jul 2019","-","-","-","7595.40"
"NIFTY200 ALPHA 30","28 Jun 2019","-","-","-","7566.01"
"NIFTY200 ALPHA 30","27 Jun 2019","-","-","-","7571.36"
"NIFTY200 ALPHA 30","26 Jun 2019","-","-","-","7566.58"
"NIFTY200 ALPHA 30","25 Jun 2019","-","-","-","7572.83"
"NIFTY200 ALPHA 30","24 Jun 2019","-","-","-","7529.77"
"NIFTY200 ALPHA 30","21 Jun 2019","-","-","-","7550.31"
