Date,Momentum_Close,Value_Close,Momentum_Value_Ratio,MA_30_Week
2006-02-10,1866.29,1244.02,1.5002089998553079,1.2232576895554128
2006-02-17,1884.83,1255.51,1.5012465054041784,1.2399794190027187
2006-02-24,1868.94,1273.11,1.4680114051417397,1.2548324831735926
2006-03-03,1995.48,1264.49,1.5780907717736004,1.2724874030269184
2006-03-10,2053.38,1276.51,1.6085890435640928,1.2909492051464
2006-03-17,2061.01,1264.03,1.6305071873294148,1.3096325610255806
2006-03-24,2097.56,1302.42,1.6105096666205985,1.3276144667967928
2006-03-31,2162.02,1330.86,1.624528500368183,1.3454399495477705
2006-04-07,2261.1,1376.44,1.6427159919793088,1.3627146474125154
2006-04-13,2202.87,1357.91,1.6222503700539799,1.3776431726467426
2006-04-21,2308.39,1391.63,1.6587670573356421,1.3928032585973533
2006-04-29,2414.42,1411.24,1.710850032595448,1.4096605051402464
2006-05-05,2484.72,1500.13,1.6563364508409268,1.4246879134101527
2006-05-12,2532.16,1495.01,1.6937411789887693,1.4408834106891275
2006-05-19,2185.17,1312.83,1.6644729325198238,1.4561943112372326
2006-05-26,2173.29,1328.55,1.6358360618719656,1.4703565346411378
2006-06-02,2138.95,1269.71,1.6845972702428111,1.4848239569750665
2006-06-09,1882.39,1105.75,1.702364910694099,1.5007947582447074
2006-06-16,1824.39,1079.65,1.6897976195989441,1.5165192330182073
2006-06-25,2009.42,1170.85,1.7162061750010678,1.5334911006631389
2006-06-30,2090.03,1137.2,1.8378737249384454,1.5548024917775582
2006-07-07,2144.31,1115.24,1.9227341200100425,1.5778946870104051
2006-07-14,2067.63,1096.19,1.8861967359673049,1.5990912320708732
2006-07-21,1848.14,1025.47,1.8022370230235891,1.6175930095719167
2006-07-28,1993.22,1089.28,1.829850910693302,1.6357836118840796
2006-08-04,2030.78,1113.72,1.82342060841145,1.6514418694634554
2006-08-11,2163.68,1180.44,1.8329436481312051,1.6656059023404117
2006-08-18,2240.05,1229.59,1.8217861238298947,1.6779891880290931
2006-08-25,2226.24,1243.77,1.7899129260233,1.6882931662148652
2006-09-01,2236.12,1261.31,1.7728552060952503,1.6973146386301228
2006-09-08,2297.34,1310.24,1.7533734277689585,1.7057534528939113
2006-09-15,2292.64,1322.16,1.7340110122829309,1.7135122697898697
2006-09-22,2318.13,1321.32,1.7544046862228682,1.7230587124925738
2006-09-29,2356.52,1363.36,1.728464968900364,1.7280711857301327
2006-10-06,2377.4,1413.96,1.6813771252369232,1.7304974551192271
2006-10-13,2435.48,1409.25,1.728210040801845,1.7337542169016416
2006-10-21,2459.29,1400.72,1.755732766006054,1.7385949868811565
2006-10-27,2507.62,1420.95,1.7647489355712727,1.7432690013879262
2006-11-03,2551.11,1406.21,1.8141742698458978,1.7489842773168125
2006-11-10,2576.85,1385.16,1.8603266048687515,1.7569201518106383
2006-11-17,2564.19,1375.71,1.863903002813093,1.7637580166598865
2006-11-24,2642.09,1393.53,1.8959692292236265,1.7699286565474925
2006-12-01,2685.58,1367.82,1.9634016171718502,1.7801641620918567
2006-12-08,2711.05,1358.75,1.995252989880405,1.7902145557882447
2006-12-15,2664.11,1324.5,2.0114080785201964,1.8017790606549235
2006-12-22,2613.84,1328.2,1.9679566330371931,1.8128497463604312
2006-12-29,2692.14,1361.93,1.9767095225158413,1.8225868214361989
2007-01-05,2717.07,1410.04,1.926945334884117,1.8300728355758662
2007-01-12,2720.68,1444.27,1.8837751943888608,1.8365387547355299
2007-01-19,2772.83,1469.07,1.887473027153233,1.8422476498072688
2007-01-25,2740.96,1480.6,1.8512494934486021,1.8426935087576075
2007-02-02,2759.53,1484.53,1.858857685597462,1.8405642942771878
2007-02-09,2748.47,1454.7,1.8893723791847115,1.8406701490511017
2007-02-15,2696.79,1422.2,1.896210097032766,1.8438025848514075
2007-02-23,2540.98,1362.82,1.8645015482602252,1.8449576061036383
2007-03-02,2408.87,1325.55,1.8172607596846593,1.8447522778127452
2007-03-09,2334.98,1284.04,1.8184635992648204,1.8442696095171989
2007-03-16,2295.26,1270.61,1.8064236862609302,1.8437575282649001
2007-03-23,2415.2,1323.98,1.824196740132026,1.8449003220685245
2007-03-30,2412.75,1323.78,1.8226215836468296,1.8465592013202436
2007-04-05,2369.21,1312.87,1.8046036545888018,1.848266875547572
2007-04-13,2546.86,1367.86,1.8619303145058708,1.8525308522883364
2007-04-20,2580.27,1415.71,1.8225978484294099,1.8548039576952213
2007-04-27,2593.83,1459.99,1.7766080589593078,1.8564087273638528
2007-05-04,2612.02,1501.36,1.7397692758565568,1.8583551323845071
2007-05-11,2608.68,1496.08,1.743676808726806,1.8588706913153392
2007-05-18,2719.34,1570.62,1.731379964599967,1.8580589312684699
2007-05-25,2730.54,1572.85,1.7360460310900596,1.8571021677857624
2007-06-01,2816.65,1596.82,1.7639120251499858,1.855426759629232
2007-06-08,2802.59,1525.34,1.8373542947801804,1.8546610159596133
2007-06-15,2840.92,1531.11,1.8554643363311587,1.854379727076882
2007-06-22,2947.12,1564.98,1.8831678360106838,1.853953013969784
2007-06-29,3077.08,1590.93,1.9341391513140112,1.8529775984411891
2007-07-06,3131.38,1595.47,1.9626693074767938,1.851891475694402
2007-07-13,3224.85,1669.03,1.9321701826809583,1.8492502124997612
2007-07-20,3233.14,1687.87,1.9155148204541819,1.8475021520803272
2007-07-27,3161.56,1637.66,1.9305350316915597,1.8459630023861846
2007-08-03,3257.6,1603.53,2.0315179634930436,1.8494487566731488
2007-08-10,3223.35,1588.14,2.029638444973365,1.8543108650259656
2007-08-17,3099.74,1508.2,2.0552579233523405,1.859903694899269
2007-08-24,3072.01,1497.95,2.050809439567409,1.8665556931032294
2007-08-31,3342.1,1621.98,2.060506294775521,1.8732773134091647
2007-09-07,3482.64,1694.92,2.054751846694829,1.8787899623261686
2007-09-14,3564.69,1703.79,2.0922120683887098,1.8853233613713667
2007-09-21,3833.1,1794.22,2.1363600896211166,1.8943853127500632
2007-09-28,4116.04,1905.44,2.160151985893022,1.9058150202903417
2007-10-05,4325.25,1914.34,2.259394882831681,1.9205127297425706
2007-10-12,4592.32,1869.47,2.4564823185180824,1.942181350817809
2007-10-19,4366.42,1780.3,2.4526315789473685,1.9631291787783203
2007-10-26,5027.27,1982.51,2.535810664258945,1.9869021481320575
2007-11-02,5310.45,2043.65,2.598512465441734,2.0133657751604885
2007-11-09,5223.0,2054.77,2.541890333224643,2.036031109117781
2007-11-16,5487.17,2347.74,2.3372136607971923,2.0531849695300406
2007-11-23,5355.59,2165.05,2.4736564975404725,2.076419917482746
2007-11-30,5549.18,2281.78,2.431952247806537,2.099492683214412
2007-12-07,5802.54,2451.82,2.3666256087314728,2.1202576432145674
2007-12-14,5892.26,2574.09,2.2890652618983798,2.1388471531245146
2007-12-20,5604.63,2442.27,2.2948445503568404,2.1574737704334073
2007-12-28,6067.15,2681.96,2.262207490044594,2.174083619263228
2008-01-04,6393.72,2848.34,2.2447179760843157,2.187662408640032
2008-01-11,6101.46,2572.55,2.3717556510077547,2.2048721191292517
2008-01-18,5628.91,2418.77,2.327178689995328,2.21967248092874
2008-01-25,5095.65,2120.02,2.403585815228158,2.2353207030592115
2008-02-01,4880.18,2057.3,2.3721285179604337,2.2489693434086666
2008-02-08,4722.8,2076.23,2.2746998164943193,2.260386997869112
2008-02-15,4791.74,2110.09,2.270869962892578,2.272232169283725
2008-02-22,4592.27,2065.72,2.2230844451329324,2.281983816398437
2008-02-29,4628.29,2094.42,2.2098194249481957,2.2879271984469423
2008-03-07,3933.08,1833.98,2.144559918864982,2.2917579142433295
2008-03-14,3846.96,1769.75,2.173730752931205,2.295707008562625
2008-03-19,3492.75,1627.94,2.145502905512488,2.2988634574274607
2008-03-28,3880.04,1768.36,2.1941459883734082,2.3033181138807235
2008-04-04,3553.46,1715.29,2.071638032052889,2.3038809867259924
2008-04-11,3753.29,1788.08,2.0990615632410186,2.3041093032210695
2008-04-17,3904.82,1884.55,2.072017192433207,2.3019645399814723
2008-04-25,4139.35,1935.53,2.1386131963854864,2.301246580331221
2008-05-02,4332.81,2003.48,2.1626420029149283,2.2980214843339963
2008-05-09,4014.23,1911.53,2.100008893399528,2.2861390368300447
2008-05-16,4203.9,1964.2,2.140260665919967,2.2757266730624646
2008-05-23,4028.67,1915.92,2.1027339346110483,2.2612907820742008
2008-05-30,3871.97,1859.6,2.0821520757152077,2.244078769083317
2008-06-06,3571.2,1707.63,2.0913195481456754,2.229059742914018
2008-06-13,3508.91,1674.98,2.0948966554824535,2.2209825094035267
2008-06-20,3350.13,1634.83,2.0492222432913514,2.206834700928556
2008-06-27,3045.9,1525.11,1.9971674174321854,2.1923418732494113
2008-07-04,2928.1,1452.43,2.0160007711214996,2.1806543786624117
2008-07-11,2987.72,1491.49,2.0031780300236677,2.1711248042665883
2008-07-18,2971.84,1477.17,2.0118469776667545,2.161691551843585
2008-07-25,3242.7,1592.19,2.0366287943021875,2.1541722619855053
2008-08-01,3371.58,1642.57,2.0526248500824926,2.1477691577854445
2008-08-08,3440.36,1697.18,2.0271037839239208,2.136280762215983
2008-08-14,3344.34,1655.65,2.019955908555552,2.1260400028346575
2008-08-22,3280.83,1592.48,2.0602016979805082,2.114593865593069
2008-08-29,3319.26,1606.33,2.06636245354317,2.104401663445827
2008-09-05,3288.86,1639.76,2.0056959555056837,2.095434868079539
2008-09-12,3193.95,1582.75,2.0179750434370556,2.087005037431022
2008-09-19,3051.0,1524.95,2.000721335125742,2.0795929337641152
2008-09-26,2939.06,1446.95,2.0312104772106845,2.073639302172865
2008-10-03,2801.75,1407.22,1.9909822202640668,2.0685200455528343
2008-10-10,2327.82,1169.55,1.9903552648454537,2.0624075292833095
2008-10-17,2273.74,1183.55,1.9211186684128256,2.054928054713321
2008-10-24,2005.35,1014.34,1.9769998225447087,2.0476898491856974
2008-10-31,2080.29,1043.99,1.992634029061581,2.0450563824193204
2008-11-07,2171.91,1118.95,1.9410250681442422,2.0397884992494277
2008-11-14,2118.36,1081.15,1.9593580909217037,2.036033195865711
2008-11-21,1978.47,1012.6,1.953851471459609,2.029874471701515
2008-11-28,2026.27,1030.61,1.9660880449442566,2.0233226731024927
2008-12-05,1991.19,1025.2,1.9422454155286772,2.018063890506798
2008-12-12,2071.1,1073.55,1.9292068371291509,2.011028762880437
2008-12-19,2165.18,1168.87,1.8523702379220957,2.0026833063241387
2008-12-26,2094.4,1121.52,1.8674655824238535,1.9955270898810935
2009-01-02,2216.5,1198.96,1.8486855274571294,1.9874392891914754
2009-01-09,2120.71,1147.23,1.8485482422879458,1.9792276754183251
2009-01-16,2104.17,1127.86,1.8656304860532338,1.9731079501770548
2009-01-23,2035.24,1064.46,1.9119929353850778,1.9702688007754845
2009-01-30,2106.28,1116.92,1.8857930738101207,1.9659285441984384
2009-02-06,2085.76,1103.83,1.8895663281483566,1.9621414874692613
2009-02-13,2153.26,1124.55,1.9147747988084125,1.9589057481739833
2009-02-20,2033.79,1059.16,1.9201914724876314,1.9550245041134982
2009-02-27,2031.12,1031.1,1.969857433808554,1.9522655902377002
2009-03-06,1934.16,970.08,1.9938149430974765,1.9511559622101518
2009-03-13,1989.22,963.46,2.064662777904635,1.9526461911884545
2009-03-20,2083.42,975.85,2.1349797612337964,1.9551387932968978
2009-03-27,2163.15,1071.88,2.018089711534873,1.9535297018966211
2009-04-02,2198.3,1125.33,1.953471426159438,1.9517888842517463
2009-04-09,2248.29,1235.39,1.819903026574604,1.9451864836896644
2009-04-17,2285.42,1283.38,1.7807819975377517,1.9378551724367314
2009-04-24,2315.28,1306.43,1.7722189478196306,1.9292221214570298
2009-04-29,2296.32,1251.56,1.8347662117677142,1.924014921173818
2009-05-08,2333.86,1362.9,1.7124220412356006,1.914750480386823
2009-05-15,2348.89,1391.99,1.6874330993757138,1.906960961418919
2009-05-22,2681.07,1786.11,1.5010665636494955,1.8910965194557454
2009-05-29,2707.99,1952.9,1.3866506221516717,1.8708970725587482
2009-06-05,2886.41,2075.85,1.3904713731724354,1.8525452827263547
2009-06-12,2829.81,1965.11,1.4400262580720673,1.8352342216313668
2009-06-19,2718.28,1841.71,1.475954411932389,1.8193043196471264
2009-06-26,2737.54,1877.34,1.458201497863999,1.8023747680777842
2009-07-03,2773.15,1900.19,1.4594066909098564,1.7862801439238238
2009-07-10,2667.34,1686.35,1.5817238414326802,1.7746973774006078
2009-07-17,2858.24,1838.91,1.5543120652995523,1.7647621049798565
2009-07-24,2962.57,1972.38,1.5020280067735425,1.7525808524581796
2009-07-31,2993.48,2039.37,1.4678454620789754,1.7398861836122412
2009-08-07,2900.78,2007.0,1.445331340308919,1.7264456202129401
2009-08-14,2921.07,2090.45,1.3973402855844437,1.7108359468639804
2009-08-21,2896.29,2059.43,1.4063551565238925,1.6939813542352742
2009-08-28,2976.26,2165.1,1.3746524409957972,1.6769433331414634
2009-09-04,3004.94,2173.88,1.382293410859845,1.6600342358985132
2009-09-11,2978.76,2275.91,1.3088215263345213,1.639835793482717
2009-09-18,3082.36,2395.81,1.2865627908723982,1.6187148374288756
2009-09-25,3125.33,2419.4,1.2917789534595354,1.5961122214172418
2009-10-01,3145.35,2463.41,1.2768276494777564,1.5722126449632512
2009-10-09,3121.57,2431.11,1.2840101846481649,1.546190891854702
2009-10-17,3227.84,2549.21,1.2662118852507247,1.5172319626552664
2009-10-23,3156.25,2519.33,1.2528132479667213,1.4917227472029946
2009-10-30,3014.93,2287.98,1.3177256794202745,1.470531222311689
2009-11-06,3116.22,2339.97,1.3317350222438749,1.454258955500665
2009-11-13,3255.25,2410.42,1.3504907858381527,1.4399159151106782
2009-11-20,3271.56,2466.88,1.3261934102996498,1.4250483971933456
2009-11-27,3229.33,2434.96,1.32623533856819,1.4080973680866946
2009-12-04,3347.62,2561.66,1.3068166735632363,1.3945771891642826
2009-12-11,3346.68,2558.25,1.30819114629141,1.381935790728139
2009-12-18,3338.47,2508.13,1.3310593948479543,1.376268885101421
2009-12-24,3420.54,2595.63,1.3178072375492653,1.3739741056146744
2009-12-31,3465.99,2627.95,1.3188949561445233,1.371588225047077
2010-01-08,3506.45,2742.54,1.2785410604767842,1.3662053851272344
2010-01-15,3586.44,2763.94,1.2975824366664979,1.3602596526183712
2010-01-22,3493.83,2674.99,1.3061095555497404,1.355189921207896
2010-01-29,3260.39,2559.45,1.273863525366778,1.3490051490231267
2010-02-06,3250.51,2510.61,1.2947092539263367,1.3394379961062486
2010-02-11,3328.77,2535.35,1.3129429861754787,1.331392360135446
2010-02-19,3343.97,2555.48,1.3085486875264138,1.3249430494938752
2010-02-26,3323.38,2533.29,1.3118829664191625,1.319744299638548
2010-03-05,3489.68,2659.63,1.3120922835131201,1.3153029977453548
2010-03-12,3499.13,2622.08,1.3344863619721747,1.3132078669582792
2010-03-19,3523.67,2642.94,1.3332387417043141,1.3107706531309598
2010-03-26,3537.08,2632.13,1.343809006394061,1.3097425386442354
2010-04-01,3547.99,2705.36,1.3114668657775674,1.3073816538081595
2010-04-09,3584.82,2789.74,1.285001469671009,1.3065876519193755
2010-04-16,3577.96,2761.22,1.2957895423037644,1.3068952103004212
2010-04-23,3631.52,2808.83,1.2928941943798664,1.3069323849977657
2010-04-30,3645.38,2851.91,1.2782240673794054,1.3069789322611538
2010-05-07,3442.1,2723.98,1.2636289546912973,1.3062995579292584
2010-05-14,3541.31,2755.6,1.2851320946436349,1.3069302315756886
2010-05-21,3379.0,2660.73,1.2699522311546079,1.3075015310152849
2010-05-28,3425.8,2675.63,1.2803713517937831,1.3062563867610684
2010-06-04,3494.91,2730.48,1.2799617649644017,1.3045306115184194
2010-06-11,3480.57,2690.41,1.2936950130277542,1.3026374190914063
2010-06-18,3535.69,2709.68,1.3048367334888253,1.3019255298643786
2010-06-25,3546.09,2793.8,1.2692712434676785,1.3000267266943617
2010-07-02,3534.56,2846.05,1.2419177456474761,1.2978634290971696
2010-07-09,3622.2,2940.08,1.2320072923185763,1.2953239672980752
2010-07-16,3685.16,2936.12,1.255112188875114,1.2927923937656471
2010-07-23,3707.01,2955.71,1.2541859654702254,1.2906716846963457
2010-07-30,3703.65,2949.55,1.2556661185604583,1.288564056776877
2010-08-06,3786.03,3033.96,1.2478839536447415,1.287542153215809
2010-08-13,3832.41,3123.01,1.2271526508080344,1.2851944936871933
2010-08-20,3941.27,3221.01,1.2236130903039728,1.2824446115123347
2010-08-27,3858.95,3186.73,1.210943506352907,1.2803472775452056
2010-09-03,3937.78,3256.33,1.2092693308110665,1.27749928010803
2010-09-09,4017.11,3351.87,1.198468317685352,1.2736834578250256
2010-09-17,4108.86,3359.84,1.2229332349159483,1.2708296094046765
2010-09-24,4132.58,3342.49,1.2363776705390292,1.2683127662086722
2010-10-01,4197.05,3386.2,1.2394572086704863,1.265891597047251
2010-10-08,4235.8,3451.47,1.2272452027686755,1.262316891740468
2010-10-15,4224.15,3490.24,1.2102749381131384,1.2582180982874287
2010-10-22,4254.35,3600.6,1.1815669610620454,1.252810030109695
2010-10-29,4327.2,3605.6,1.2001331262480586,1.2490989054587114
2010-11-05,4484.64,3824.51,1.1726051180412653,1.2453523604043863
2010-11-12,4397.73,3712.85,1.184462070915873,1.2416414446914568
2010-11-19,4252.49,3501.66,1.2144211602497101,1.239025676887118
2010-11-26,4059.16,3272.55,1.2403660753846388,1.237763743820626
2010-12-03,4220.38,3397.96,1.242033455367338,1.2370438938431605
2010-12-10,3923.37,3116.74,1.2588056751605845,1.2361663465270591
2010-12-16,3996.44,3254.63,1.2279245259829843,1.2347654230213378
2010-12-24,4025.91,3283.37,1.2261517891678366,1.2329581042671398
2010-12-31,4136.15,3353.71,1.2333058016346075,1.2314029054894804
2011-01-07,3867.22,3183.69,1.2146974108660076,1.2287696520840885
2011-01-14,3747.9,3057.34,1.2258695467301641,1.2261374125254665
2011-01-21,3808.27,3109.87,1.2245753037908338,1.2246475478695718
2011-01-28,3648.64,3002.77,1.2150913989416439,1.2237533363127107
2011-02-04,3568.02,2929.52,1.2179537944782763,1.2232848863847006
2011-02-11,3487.81,2840.29,1.227976720686972,1.222380370778429
2011-02-18,3686.16,2903.78,1.2694350122943197,1.2228886723392323
2011-02-25,3523.16,2733.53,1.2888682399680997,1.223995409719487
2011-03-04,3702.34,2842.34,1.302567602749847,1.2258181980229905
2011-03-11,3686.49,2804.13,1.3146644413775395,1.2287352577086408
2011-03-18,3680.55,2778.45,1.324677428062409,1.2321040689672553
2011-03-25,3816.7,2855.14,1.336782084241053,1.2362986882301934
2011-04-01,3956.01,2987.63,1.3241298286601755,1.2401273714918304
2011-04-08,4022.46,3069.24,1.3105719982797046,1.2438641608449756
2011-04-15,4052.1,3093.14,1.3100279974394953,1.2467673195957605
2011-04-21,4049.1,3100.74,1.3058495713926355,1.249083049624214
2011-04-29,3958.86,3017.25,1.3120755654983842,1.2515036615184774
2011-05-06,3827.26,2966.0,1.2903776129467297,1.253608075191079
2011-05-13,3848.59,2947.33,1.3057886290303429,1.2567918648883194
2011-05-20,3811.82,2844.09,1.3402599777081596,1.2620816321098565
2011-05-27,3836.11,2861.41,1.3406362597460693,1.2667650698931232
2011-06-03,3895.73,2928.4,1.3303271411009425,1.272022470661779
2011-06-10,3917.36,2902.7,1.349557308712578,1.2775256452550028
2011-06-17,3829.32,2900.86,1.3200637052460304,1.2810470634215467
2011-06-24,3800.14,2866.19,1.3258506937781513,1.2838965507013305
2011-07-01,3934.01,2960.09,1.3290170231310534,1.2867960029601209
2011-07-08,4023.99,2968.88,1.3553899113470398,1.2900154774996693
2011-07-15,4038.51,2960.58,1.3640941977585475,1.2945544665588549
2011-07-22,4067.43,2964.09,1.3722356608605,1.2994239289486103
2011-07-29,3983.4,2889.34,1.3786539486526335,1.3042688671825444
2011-08-05,3811.04,2770.8,1.3754294788508732,1.3096266027820402
2011-08-12,3762.79,2724.15,1.381271222216104,1.3148066586315714
2011-08-19,3581.64,2545.65,1.4069648223439986,1.3208863092500103
2011-08-26,3532.39,2506.81,1.4091175637563278,1.3273538480771663
2011-09-02,3740.21,2650.92,1.4109101745809003,1.3337857274139204
2011-09-09,3811.04,2679.81,1.4221306734432666,1.3402575258391305
2011-09-16,3809.91,2650.74,1.437300527399896,1.3458530430093163
2011-09-23,3724.07,2573.05,1.4473368181729853,1.3511353289494792
2011-09-30,3699.57,2532.33,1.4609351861724185,1.3564142483968982
2011-10-07,3624.14,2491.72,1.4544732152890374,1.3610745408606149
2011-10-14,3772.41,2569.42,1.4681951568836547,1.3658584651546561
2011-10-21,3754.95,2528.0,1.4853441455696201,1.3708105338656085
2011-10-28,3823.32,2598.55,1.4713282407496489,1.3757171476019243
2011-11-04,3855.46,2611.22,1.4764975758457735,1.3812480001874599
2011-11-11,3794.9,2513.7,1.5096869157019535,1.387903297462875
2011-11-18,3624.77,2321.46,1.5614182454145236,1.3964222532636048
2011-11-25,3535.18,2268.48,1.5583915220764564,1.4046327851495406
2011-12-02,3617.4,2369.59,1.5265932081077316,1.4125066383215739
2011-12-09,3460.88,2318.17,1.4929362384984708,1.4187448919705115
2011-12-16,3294.38,2166.37,1.5206912946541913,1.4247592692020459
2011-12-23,3251.25,2102.25,1.5465572600784874,1.4316233025464598
2011-12-30,3243.66,2029.54,1.5982242281502212,1.4405532054481027
2012-01-07,3267.63,2149.25,1.520358264510876,1.446246570641379
2012-01-13,3334.21,2325.77,1.4335940355237191,1.4500309149839687
2012-01-20,3404.02,2390.37,1.4240556901232864,1.45330441486214
2012-01-27,3521.94,2517.96,1.398727541342992,1.4556280988025379
2012-02-03,3620.74,2601.39,1.3918482042292775,1.4568433752319456
2012-02-10,3687.74,2687.71,1.372075112270297,1.4571094057156706
2012-02-17,3790.64,2837.02,1.3361343945407504,1.455906030171679
2012-02-24,3705.45,2697.78,1.373518226097013,1.455734839419825
2012-03-03,3733.12,2736.14,1.3643746299531456,1.4553663444565674
2012-03-09,3751.03,2738.15,1.3699139930244875,1.4549877701501803
2012-03-16,3782.16,2685.6,1.4083109919571046,1.455032642470617
2012-03-23,3828.57,2668.4,1.4347811422575327,1.455888095087324
2012-03-30,3869.45,2661.6,1.4538059813645927,1.457317955313447
2012-04-04,3944.28,2698.87,1.4614560908824805,1.458628802561421
2012-04-13,3898.08,2649.44,1.4712844978561508,1.4597616015766293
2012-04-20,3944.27,2655.33,1.4854161253026932,1.4610309118142861
2012-04-28,3864.77,2543.5,1.5194692353056811,1.4629820467853951
2012-05-04,3775.31,2470.84,1.5279459616972364,1.4654311383323348
2012-05-11,3747.35,2375.05,1.5777983621397442,1.469084578507538
2012-05-18,3673.17,2337.17,1.571631503057116,1.4719608237571211
2012-05-25,3704.95,2337.34,1.585113847364953,1.4757536773109647
2012-06-01,3642.93,2298.56,1.5848748781846025,1.479366254055592
2012-06-08,3711.75,2392.39,1.5514819908125348,1.480759423225945
2012-06-15,3767.65,2422.2,1.5554661051936258,1.4805610185519151
2012-06-22,3796.63,2468.68,1.5379190498566038,1.4798786028112532
2012-06-29,3881.25,2512.28,1.5449113952266467,1.4804892090485504
2012-07-06,3912.72,2588.15,1.5117825473794022,1.4811174193445815
2012-07-13,3860.73,2551.17,1.513317419066546,1.48087162349166
2012-07-20,3872.3,2487.88,1.5564657459362992,1.481201906353587
2012-07-27,3845.84,2322.45,1.6559409244547785,1.4831257962304056
2012-08-03,3945.44,2382.18,1.6562308473750935,1.4876548823258797
2012-08-10,4022.35,2351.24,1.7107356118473658,1.496892934870001
2012-08-17,4083.77,2341.06,1.7444106515851794,1.5075714335853974
2012-08-24,4109.79,2309.23,1.7797231111669258,1.520271285912862
2012-08-31,4039.23,2193.5,1.8414542967859586,1.5352581556647513
2012-09-08,4179.39,2238.4,1.8671327734095784,1.5517600777027274
2012-09-14,4275.22,2263.17,1.8890405935038022,1.570190284334829
2012-09-21,4286.34,2412.58,1.7766623282958494,1.5836284210747904
2012-09-28,4404.98,2440.45,1.8049867852240364,1.5983154929171532
2012-10-05,4403.36,2495.2,1.764732285989099,1.6114761026826403
2012-10-12,4462.47,2461.84,1.8126563870925811,1.6249542825204897
2012-10-19,4483.19,2451.0,1.829126886984904,1.6380991406780687
2012-10-26,4461.26,2380.13,1.8743766096809837,1.6521181616219485
2012-11-02,4515.58,2390.25,1.889166405187742,1.6663751720987903
2012-11-09,4589.78,2400.81,1.9117631132826003,1.6810577926130057
2012-11-16,4641.95,2386.18,1.9453477943826536,1.6963888482490042
2012-11-23,4662.58,2356.09,1.9789481726080071,1.7117048128257482
2012-11-30,4835.44,2485.83,1.945201401543951,1.7256133274873056
2012-12-07,4815.45,2589.11,1.8598862157266396,1.735016255940202
2012-12-14,4786.56,2558.69,1.870707275988885,1.744985448371261
2012-12-21,4812.89,2557.32,1.88200538063285,1.754881832813524
2012-12-28,4833.71,2597.03,1.8612453456448326,1.7640941817288651
2013-01-04,4902.26,2741.62,1.7880887942165582,1.7719810751756662
2013-01-11,4792.18,2657.37,1.803354444431901,1.7802440198169416
2013-01-18,4806.68,2756.97,1.7434647457172188,1.7870955430122957
