Date,Close_mom,Close_val,Return_mom,Return_val,Ratio,Mom_3M_Return,regime,w_mom,w_val,Portfolio_Return,Portfolio_NAV
2007-10-31,5273.42,2032.78,0.2811877435593435,0.06682970862372994,2.5941912061315047,62.42349948101309,momentum,1.0,0.0,0.2811877435593435,5581.712826357203
2007-11-30,5549.18,2281.78,0.052292440200097934,0.12249235037731587,2.431952247806537,66.03871817120974,momentum,1.0,0.0,0.052292440200097934,5873.594210543606
2007-12-31,6127.25,2754.14,0.10417214795699548,0.20701382254205036,2.2247416616439253,48.86274185867969,momentum,1.0,0.0,0.10417214795699548,6485.459135683706
2008-01-31,4837.99,2015.05,-0.21041413358358163,-0.2683560022366328,2.400928016674524,-8.257070364203878,momentum,1.0,0.0,-0.21041413358358163,5120.826870757095
2008-02-29,4628.29,2094.42,-0.043344446764048694,0.039388600779137084,2.2098194249481957,-16.59506449601563,value,1.0,0.0,-0.043344446764048694,4898.867463069654
2008-03-31,3723.54,1737.71,-0.19548256483496063,-0.1703144545984091,2.1427856201552617,-39.229833938553185,value,0.0,1.0,-0.1703144545984091,4064.5195229470532
2008-04-30,4241.24,1968.49,0.13903435977591205,0.13280697009282338,2.154565174321434,-12.334667909607088,value,0.0,1.0,0.13280697009282338,4604.316045672779
2008-05-30,3871.97,1859.6,-0.0870665182823891,-0.055316511640902455,2.0821520757152077,-16.34124050135147,value,0.0,1.0,-0.055316511640902455,4349.621343533927
2008-06-30,2941.69,1472.47,-0.240260125982381,-0.20817917831791777,1.997792824302023,-20.99749163430499,value,0.0,1.0,-0.20817917831791777,3444.120746242956
2008-07-31,3287.21,1603.84,0.11745629213139375,0.08921743736714483,2.049587240622506,-22.494129075459057,value,0.0,1.0,0.08921743736714483,3751.3963732057714
2008-08-29,3319.26,1606.33,0.009749909497720033,0.00155252394253802,2.06636245354317,-14.274645722978219,value,0.0,1.0,0.00155252394253802,3757.2205058931236
2008-09-30,2867.49,1416.02,-0.1361056380036515,-0.11847503315009988,2.0250349571333737,-2.522359596014545,value,0.0,1.0,-0.11847503315009988,3312.0836819052006
2008-10-31,2080.29,1043.99,-0.2745258047979243,-0.26272933998107373,1.992634029061581,-36.7156342308523,value,0.0,1.0,-0.26272933998107373,2441.902122196163
2008-11-28,2026.27,1030.61,-0.02596753337275093,-0.012816214714700402,1.9660880449442566,-38.95416448244489,value,0.0,1.0,-0.012816214714700402,2410.6061802858144
2008-12-31,2174.47,1157.16,0.07313931509621119,0.12279135657523232,1.879143765771371,-24.168174954402634,value,0.0,1.0,0.12279135657523232,2706.607783331748
2009-01-30,2106.28,1116.92,-0.03135936573049969,-0.03477479345985002,1.8857930738101207,1.2493450432391695,value,0.0,1.0,-0.03477479345985002,2612.486056689564
2009-02-27,2031.12,1031.1,-0.03568376474162993,-0.07683629982451756,1.969857433808554,0.2393560581758658,value,0.0,1.0,-0.07683629982451756,2411.7522947503935
2009-03-31,2173.87,1053.71,0.07028142108787261,0.021928038017651197,2.063062892067077,-0.02759293069115598,value,0.0,1.0,0.021928038017651197,2464.6372907588375
2009-04-29,2296.32,1251.56,0.05632811529668302,0.1877651346195821,1.8347662117677142,9.022542112159826,value,0.0,1.0,0.1877651346195821,2927.4102434466126
2009-05-29,2707.99,1952.9,0.1792737945930878,0.5603726549266517,1.3866506221516717,33.324963566899044,momentum,0.0,1.0,0.5603726549266517,4567.850893626267
2009-06-30,2713.4,1847.03,0.0019977917200582063,-0.05421168518613351,1.4690611413999772,24.818871413653998,momentum,1.0,0.0,0.0019977917200582063,4576.976508320014
2009-07-31,2993.48,2039.37,0.10322105107982593,0.10413474605176964,1.4678454620789754,30.359880156075803,momentum,1.0,0.0,0.10322105107982593,5049.416834276477
2009-08-31,2986.12,2165.02,-0.0024586768577040674,0.06161216454101037,1.379257466443728,10.270717395559071,momentum,1.0,0.0,-0.0024586768577040674,5037.00194996114
2009-09-30,3159.13,2490.26,0.05793806009135616,0.15022494018531019,1.2685944439536434,16.426991965799374,momentum,1.0,0.0,0.05793806009135616,5328.836071618267
2009-10-30,3014.93,2287.98,-0.045645478343721346,-0.08122846610394108,1.3177256794202745,0.7165573179042317,momentum,1.0,0.0,-0.045645478343721346,5085.598800113974
2009-11-30,3271.72,2476.57,0.0851727900813617,0.082426419811362,1.321069059223038,9.564250599440083,momentum,1.0,0.0,0.0851727900813617,5518.753439154107
2009-12-31,3465.99,2627.95,0.0593785531769222,0.061124862208619124,1.3188949561445233,9.713433761826828,momentum,1.0,0.0,0.0593785531769222,5846.449033711242
2010-01-29,3260.39,2559.45,-0.05931927097308409,-0.026065944938069574,1.273863525366778,8.141482555150525,momentum,1.0,0.0,-0.05931927097308409,5499.641939250199
2010-02-26,3323.38,2533.29,0.01931977462818879,-0.010220945906347034,1.3118829664191625,1.5789859767950887,momentum,1.0,0.0,0.01931977462818879,5605.893782052248
2010-03-31,3514.83,2689.58,0.0576070145454326,0.06169447635288505,1.306832293517947,1.4091212034656797,momentum,1.0,0.0,0.0576070145454326,5928.832586695082
2010-04-30,3645.38,2851.91,0.03714262140700986,0.06035514838748046,1.2782240673794054,11.808096577403315,momentum,1.0,0.0,0.03714262140700986,6149.04497084824
2010-05-31,3471.2,2709.77,-0.04778102694369324,-0.04984028247735728,1.280994327931891,4.447881373782114,momentum,1.0,0.0,-0.04778102694369324,5855.237287418158
2010-06-30,3550.46,2856.53,0.02283360221249131,0.054159578119176155,1.2429276079719098,1.013704787998293,momentum,1.0,0.0,0.02283360221249131,5988.9334464988115
2010-07-30,3703.65,2949.55,0.043146521859139364,0.03256398497477697,1.2556661185604583,1.598461614427027,momentum,1.0,0.0,0.043146521859139364,6247.335094361103
2010-08-31,3832.41,3152.92,0.034765704102709405,0.06894950077130413,1.2155113355238953,10.40591150034571,momentum,1.0,0.0,0.034765704102709405,6464.528097682134
2010-09-30,4129.0,3316.77,0.07738994523028597,0.05196769978305826,1.2448858377276688,16.294789970877012,momentum,1.0,0.0,0.07738994523028597,6964.817573101399
2010-10-29,4327.2,3605.6,0.04800193751513682,0.08708170901208101,1.2001331262480586,16.836094123364774,momentum,1.0,0.0,0.04800193751513682,7299.14231104974
2010-11-30,4124.8,3349.7,-0.04677389535958576,-0.07097293099622815,1.2313938561662239,7.629402908352723,momentum,1.0,0.0,-0.04677389535958576,6957.732992377974
2010-12-31,4136.15,3353.71,0.0027516485647787192,0.001197122130340178,1.2333058016346075,0.17316541535479235,momentum,1.0,0.0,0.0027516485647787192,6976.878228380565
2011-01-31,3665.54,2998.77,-0.11377972268897396,-0.10583503045880538,1.22234782927667,-15.290719171750789,value,1.0,0.0,-0.11377972268897396,6183.050958320685
2011-02-28,3534.75,2756.7,-0.03568096378705454,-0.08072309646955256,1.282239634345413,-14.304935996896829,value,0.0,1.0,-0.08072309646955256,5683.935939336005
2011-03-31,3932.26,2950.87,0.11245774100007089,0.07043566583233574,1.3325764943897902,-4.929463389867372,value,0.0,1.0,0.07043566583233574,6084.287751771479
2011-04-29,3958.86,3017.25,0.006764557786107739,0.02249506077868557,1.3120755654983842,8.002095189249058,value,0.0,1.0,0.02249506077868557,6221.15417454259
2011-05-31,3907.19,2935.11,-0.013051737116240525,-0.02722346507581408,1.3311903131398823,10.536530164792413,value,0.0,1.0,-0.02722346507581408,6051.792801140676
2011-06-30,3915.36,2944.26,0.002091016817713065,0.0031174300111409536,1.329828208106621,-0.4297782954331586,value,0.0,1.0,0.0031174300111409536,6070.658841640158
2011-07-29,3983.4,2889.34,0.017377712394262668,-0.01865324393905432,1.3786539486526335,0.6198754186811373,value,0.0,1.0,-0.01865324393905432,5957.4213613962675
2011-08-30,3698.75,2618.76,-0.07145905507857608,-0.09364768424622927,1.412405107760925,-5.334780238483416,value,0.0,1.0,-0.09364768424622927,5399.522646822489
2011-09-30,3699.57,2532.33,0.00022169651909442756,-0.03300416991247779,1.4609351861724185,-5.511370601936982,value,0.0,1.0,-0.03300416991247779,5221.315883940488
2011-10-31,3826.13,2610.98,0.03420938109023486,0.031058353374165293,1.4653999647641882,-3.9481347592508875,value,0.0,1.0,0.031058353374165293,5383.481357742054
2011-11-30,3549.55,2300.39,-0.07228714131511471,-0.11895533477851239,1.5430209660101115,-4.0337952010814355,value,0.0,1.0,-0.11895533477851239,4743.0875305579675
2011-12-30,3243.66,2029.54,-0.0861771210435126,-0.11774090480309862,1.5982242281502212,-12.323324061985586,value,0.0,1.0,-0.11774090480309862,4184.632113149777
2012-01-31,3547.07,2519.6,0.0935393968541709,0.2414635828808498,1.407790919193523,-7.2935315841333175,value,0.0,1.0,0.2414635828808498,5195.068376229184
2012-02-29,3752.91,2741.48,0.05803099459553929,0.08806159707890138,1.3689357573281584,5.729176937921698,value,0.0,1.0,0.08806159707890138,5652.554394374021
2012-03-30,3869.45,2661.6,0.03105323602218002,-0.02913754614295927,1.4538059813645927,19.292712553103584,value,0.0,1.0,-0.02913754614295927,5487.85282988236
2012-04-30,3898.3,2564.55,0.007455839977257739,-0.03646302975653737,1.5200717474800647,9.901975433244914,value,0.0,1.0,-0.03646302975653737,5287.749088846862
2012-05-31,3695.2,2331.64,-0.05209963317343469,-0.09081905207541296,1.58480726012592,-1.5377400470568237,value,0.0,1.0,-0.09081905207541296,4807.520728985161
2012-06-29,3881.25,2512.28,0.05034910153712935,0.07747336638589153,1.5449113952266467,0.3049529002829843,value,0.0,1.0,0.07747336638589153,5179.975543829597
2012-07-31,3895.33,2384.19,0.003627697262479801,-0.05098555893451373,1.6338169357307932,-0.07618705589617081,value,0.0,1.0,-0.05098555893451373,4915.871595460334
2012-08-31,4039.23,2193.5,0.036941671180618973,-0.07998104177938836,1.8414542967859586,9.310186187486469,value,0.0,1.0,-0.07998104177938836,4522.695064001712
2012-09-28,4404.98,2440.45,0.09054943640248259,0.11258263049920214,1.8049867852240364,13.493848631239924,value,0.0,1.0,0.11258263049920214,5031.871971252782
2012-10-31,4477.55,2332.17,0.01647453563920842,-0.04436886639759052,1.9199072108808535,14.946615562737954,value,0.0,1.0,-0.04436886639759052,4808.613516030487
2012-11-30,4835.44,2485.83,0.07992987236323423,0.06588713515738553,1.945201401543951,19.711925292691923,value,0.0,1.0,0.06588713515738553,5125.439284680819
2012-12-31,4856.21,2616.59,0.004295369190807863,0.05260214898042115,1.8559308107116512,10.243633342262637,value,0.0,1.0,0.05260214898042115,5395.048405523702
2013-01-31,4806.12,2572.35,-0.010314628074156618,-0.01690750174845901,1.8683771648492624,7.3381648446136705,value,0.0,1.0,-0.01690750174845901,5303.831615174289
2013-02-28,4635.33,2168.76,-0.035535941674365135,-0.15689544579858872,2.137318098821446,-4.138403123604051,value,0.0,1.0,-0.15689544579858872,4471.68458947087
2013-03-28,4634.07,2090.81,-0.0002718253069361465,-0.03594219738468074,2.2163993858839395,-4.574349132348077,value,0.0,1.0,-0.03594219738468074,4310.9624193140735
2013-04-30,4770.98,2286.16,0.029544223544314185,0.09343268876655464,2.086896805123001,-0.7311511156608774,value,0.0,1.0,0.09343268876655464,4713.747229322158
2013-05-31,5096.52,2160.69,0.06823336086087162,-0.054882422927529095,2.358746511531039,9.949453436972133,value,0.0,1.0,-0.054882422927529095,4455.045360309031
2013-06-28,4879.47,1966.23,-0.0425878834969744,-0.08999902808824956,2.4816374483147956,5.295560921608877,value,0.0,1.0,-0.08999902808824956,4054.095607792153
2013-07-31,4721.55,1770.71,-0.03236417069886688,-0.0994390279875701,2.6664727708094493,-1.0360554854558002,value,0.0,1.0,-0.0994390279875701,3650.960281184624
2013-08-30,4622.59,1633.9,-0.02095921890057295,-0.07726279289098725,2.829175592141502,-9.299090359696427,value,0.0,1.0,-0.07726279289098725,3368.8768931262357
2013-09-30,4979.39,1786.19,0.07718616619687246,0.09320643858253264,2.787715752523528,2.047763384138035,value,0.0,1.0,0.09320643858253264,3682.8779103575193
2013-10-31,5197.31,2007.52,0.04376439684379019,0.12391178989917084,2.5889206583246995,10.076352045408822,value,0.0,1.0,0.12391178989917084,4139.229904210038
2013-11-29,5208.37,2052.91,0.00212802392006628,0.022609986450944364,2.5370668952852293,12.672116713790317,value,0.0,1.0,0.022609986450944364,4232.81783626157
2013-12-31,5427.81,2195.22,0.042132183389429034,0.06932111003404917,2.4725585590510293,9.00552075655854,value,0.0,1.0,0.06932111003404917,4526.241467243144
2014-01-31,5357.93,2029.72,-0.012874437388191606,-0.0753910769763394,2.6397384860966047,3.0904448647473437,value,0.0,1.0,-0.0753910769763394,4185.003248372717
2014-02-28,5550.86,2068.29,0.03600830917910458,0.019002621051179336,2.683791924730091,6.575761706637584,value,0.0,1.0,0.019002621051179336,4264.529279199499
2014-03-31,5523.61,2472.29,-0.004909149212914743,0.19533044205599803,2.2342079610401693,1.7649844043914342,value,0.0,1.0,0.19533044205599803,5097.521668466284
2014-04-30,5646.86,2715.35,0.022313305972000208,0.09831370915224347,2.0796066805384203,5.392567652059643,value,0.0,1.0,0.09831370915224347,5598.677931177137
2014-05-30,6071.78,3504.74,0.07524889938833268,0.29071390428489874,1.7324480560612199,9.384491772446069,value,0.0,1.0,0.29071390428489874,7226.291451383342
2014-06-30,6861.44,3913.83,0.13005411922039345,0.11672477844290885,1.7531267326378508,24.22021105762355,momentum,0.0,1.0,0.11672477844290885,8069.778720009948
2014-07-31,7062.55,3543.62,0.02931017395765334,-0.09459020959009468,1.9930325486367049,25.07039310342385,momentum,1.0,0.0,0.02931017395765334,8306.305338093209
2014-08-28,7599.76,3481.88,0.07606459423296119,-0.01742286136775384,2.1826599423300057,25.16527278656342,momentum,1.0,0.0,0.07606459423296119,8938.121083210348
2014-09-30,8252.73,3420.2,0.08591981852058472,-0.017714567992004437,2.412937839892404,20.276938951590328,momentum,1.0,0.0,0.08591981852058472,9706.082824594792
2014-10-31,8615.41,3672.29,0.043946669768670565,0.07370621601075955,2.3460592709181465,21.987242568194198,momentum,1.0,0.0,0.043946669768670565,10132.632841234627
2014-11-28,9022.45,3863.14,0.047245575080002045,0.051970296463514476,2.3355223988775973,18.720196427255598,momentum,1.0,0.0,0.047245575080002045,10611.35490689327
2014-12-31,9165.31,3852.46,0.0158338367073243,-0.0027645904626806272,2.379079860660461,11.057916592448791,momentum,1.0,0.0,0.0158338367073243,10779.373367732482
2015-01-30,9842.73,3932.46,0.07391130250913491,0.02076595214486332,2.502944721624632,14.24563659767788,momentum,1.0,0.0,0.07391130250913491,11576.09089357387
2015-02-28,9959.15,3843.6,0.011828019258884437,-0.022596542622175475,2.5910994900614006,10.381880753010542,momentum,1.0,0.0,0.011828019258884437,11713.013119605659
2015-03-31,10217.87,3730.58,0.025978120622744072,-0.02940472473722555,2.7389494394973437,11.484172384785696,momentum,1.0,0.0,0.025978120622744072,12017.295187282558
2015-04-30,9576.03,3743.86,-0.06281544000853412,0.003559768186180312,2.5577959645926933,-2.7096141009658847,momentum,1.0,0.0,-0.06281544000853412,11262.423502380965
2015-05-29,10028.31,3728.55,0.04723042847610115,-0.004089362315898515,2.689600514945488,0.6944367742226953,momentum,1.0,0.0,0.04723042847610115,11794.352590077731
2015-06-30,9952.89,3506.43,-0.007520708873180015,-0.05957275616526536,2.8384681855904725,-2.5932997777423417,momentum,1.0,0.0,-0.007520708873180015,11705.650697900119
2015-07-31,10720.14,3738.61,0.07708816233274951,0.06621549553249317,2.8674132899660565,11.947644274297375,momentum,1.0,0.0,0.07708816233274951,12608.017799110305
2015-08-31,10085.77,3418.25,-0.05917553315535051,-0.08568960121542502,2.9505653477656697,0.5729778995663404,momentum,1.0,0.0,-0.05917553315535051,11861.931623815804
2015-09-30,10072.91,3373.5,-0.0012750637779763707,-0.013091494185621277,2.9858929894768043,1.2058809049432018,momentum,1.0,0.0,-0.0012750637779763707,11846.806904465444
2015-10-30,10169.37,3540.36,0.009576180071101614,0.049461983103601614,2.8724112802087927,-5.137712753751334,momentum,1.0,0.0,0.009576180071101614,11960.254060650175
2015-11-30,10011.36,3514.35,-0.015537835677136402,-0.007346710504016585,2.8487088650817367,-0.7377721284542504,momentum,1.0,0.0,-0.015537835677136402,11774.41759839899
2015-12-31,10132.96,3496.94,0.012146201914624788,-0.0049539744191671176,2.8976648155244296,0.596153445230807,momentum,1.0,0.0,0.012146201914624788,11917.432051976257
2016-01-29,9549.75,3118.87,-0.05755573889564347,-0.10811452298295088,3.0619262745802165,-6.093002811383608,momentum,1.0,0.0,-0.05755573889564347,11231.515444486138
2016-02-29,8649.54,2790.45,-0.09426529490300783,-0.10530095835991882,3.099693597806806,-13.602747279090954,momentum,1.0,0.0,-0.09426529490300783,10172.773328903964
2016-03-31,9397.04,3299.13,0.08642078075828308,0.1822931785195938,2.8483388044726943,-7.262635991852317,momentum,1.0,0.0,0.08642078075828308,11051.912342464884
2016-04-29,9545.12,3473.26,0.015758153631356242,0.0527805815472564,2.748173185998169,-0.048482944579697484,momentum,1.0,0.0,0.015758153631356242,11226.070075077729
2016-05-31,9420.41,3439.97,-0.013065315051041915,-0.009584655338212622,2.7385151614694316,8.912265854600342,momentum,1.0,0.0,-0.013065315051041915,11079.397932761765
2016-06-30,9668.97,3732.71,0.026385263486408794,0.0850995793567968,2.5903351720331873,2.893783574402131,momentum,1.0,0.0,0.026385263486408794,11371.730766488456
2016-07-29,10289.39,4180.28,0.06416609007991547,0.11990484125474521,2.4614116757729145,7.797387565583236,momentum,1.0,0.0,0.06416609007991547,12101.4102672155
2016-08-31,10666.27,4308.32,0.036628021680585654,0.03062952720870382,2.475737642514948,13.225114405848593,momentum,1.0,0.0,0.036628021680585654,12544.660984848733
2016-09-30,10683.9,4301.45,0.0016528739662504677,-0.0015945890741634328,2.4837903497657767,10.496774734020287,momentum,1.0,0.0,0.0016528739662504677,12565.395728406027
2016-10-30,11273.19,4594.16,0.055156824755005385,0.06804914621813585,2.4538087484980933,9.561305383506703,momentum,1.0,0.0,0.055156824755005385,13258.463058575013
2016-11-30,10431.48,4456.42,-0.07466475771276815,-0.029981541783481558,2.3407757796617013,-2.2012381085421695,momentum,1.0,0.0,-0.07466475771276815,12268.523126662823
2017-01-31,11256.55,4761.32,0.07909424166081891,0.06841814730209439,2.3641658195626425,5.359934106459252,momentum,1.0,0.0,0.07909424166081891,13238.892659664436
2017-02-28,11932.61,4999.75,0.06005925438966653,0.050076449387984834,2.3866413320666036,5.84945343775809,momentum,1.0,0.0,0.06005925438966653,14034.010681748712
2017-03-31,12547.75,5160.36,0.051551169442393574,0.03212360618030896,2.431564852064585,20.28734177700575,momentum,1.0,0.0,0.051551169442393574,14757.480344359901
2017-04-28,13122.04,5421.64,0.04576836484628721,0.05063212644079118,2.420308246213323,16.572484464600624,momentum,1.0,0.0,0.04576836484628721,15432.906088972479
2017-05-31,12924.05,5324.38,-0.015088355164288636,-0.017939221342619605,2.427334262392992,8.308660050064475,momentum,1.0,0.0,-0.015088355164288636,15200.048920684949
2017-06-30,12783.97,5198.3,-0.01083870768064188,-0.02367975238431519,2.4592597579978066,1.8825685879938492,momentum,1.0,0.0,-0.01083870768064188,15035.30003370219
2017-07-31,13690.13,5583.9,0.07088251928000466,0.07417809668545483,2.4517147513386703,4.329281117874961,momentum,1.0,0.0,0.07088251928000466,16101.03997822174
2017-08-31,14217.86,5686.47,0.03854820954950777,0.01836888196421871,2.500296317399019,10.010871205233673,momentum,1.0,0.0,0.03854820954950777,16721.70624126723
2017-09-29,14134.68,5499.07,-0.005850388173747723,-0.03295541873956964,2.570376445471689,10.565653705382605,momentum,1.0,0.0,-0.005850388173747723,16623.87776882844
2017-10-31,15531.85,5995.66,0.09884694948877515,0.09030436055551205,2.5905154728587014,13.452903661250847,momentum,1.0,0.0,0.09884694948877515,18267.097374951398
2017-11-30,15445.57,5757.84,-0.005555036908030941,-0.039665357942244794,2.6825285176385587,8.634984449136507,momentum,1.0,0.0,-0.005555036908030941,18165.62297483095
2017-12-29,16585.63,6102.0,0.07381145532343591,0.059772414655495876,2.7180645689937726,17.33997515331087,momentum,1.0,0.0,0.07381145532343591,19506.454043460064
2018-01-31,16134.58,6006.23,-0.0271952286406969,-0.015694854146181658,2.6863073841661076,3.880606624452332,momentum,1.0,0.0,-0.0271952286406969,18975.97156577892
2018-02-28,15458.03,5579.03,-0.041931677180316984,-0.07112614735033451,2.770737923976032,0.08067037992123272,momentum,1.0,0.0,-0.041931677180316984,18180.277251899803
2018-03-28,14947.9,5033.43,-0.03300097101635857,-0.09779477794526992,2.969724422511091,-9.874391265209715,momentum,1.0,0.0,-0.03300097101635857,17580.310449240493
2018-04-30,16601.04,5205.08,0.11059346128887682,0.034101994067663455,3.189391901757514,2.8910575918307257,momentum,1.0,0.0,0.11059346128887682,19524.577832355008
2018-05-31,15555.54,4935.14,-0.06297798210232608,-0.0518608743765705,3.1519956880655866,0.6308048308872438,momentum,1.0,0.0,-0.06297798210232608,18294.95931907348
2018-06-29,15039.81,4571.1,-0.03315410458267609,-0.07376487799738207,3.2901949202598932,0.6148689782511152,momentum,1.0,0.0,-0.03315410458267609,17688.406324473115
2018-07-31,15927.58,4687.09,0.059028006337846106,0.02537463630198422,3.3981809608947127,-4.056733794991163,momentum,1.0,0.0,0.059028006337846106,18732.517685100513
2018-08-31,16913.56,4830.55,0.061903942720739735,0.030607477133999916,3.501373549595802,8.730137301565865,momentum,1.0,0.0,0.061903942720739735,19892.134386894217
2018-09-28,15025.18,4260.08,-0.11164887817821922,-0.11809628303195296,3.5269713244821697,-0.09727516504529632,momentum,1.0,0.0,-0.11164887817821922,17671.1998980271
2018-10-31,14599.85,4191.14,-0.028307813949649874,-0.016182794689301505,3.483503295046216,-8.336043516968672,momentum,1.0,0.0,-0.028307813949649874,17170.966859046675
2018-11-30,14856.41,4111.16,0.017572783282020055,-0.01908311342498714,3.61367837787875,-12.162726238592004,momentum,1.0,0.0,0.017572783282020055,17472.70853840345
2018-12-31,14671.71,4358.52,-0.012432344018507901,0.060167933138092655,3.366213760634343,-2.3525175738327353,momentum,1.0,0.0,-0.012432344018507901,17255.4818149189
2019-01-31,15110.36,4129.44,0.0298976738226151,-0.05255912557473652,3.6591789685768537,3.4966797604085054,momentum,1.0,0.0,0.0298976738226151,17771.38058187341
2019-02-28,15041.27,4036.59,-0.0045723596261108,-0.022484888992211904,3.7262317946583625,1.2443113780516324,momentum,1.0,0.0,-0.0045723596261108,17690.123438800605
2019-03-29,15697.72,4561.25,0.04364325618780862,0.1299760441362634,3.4415390517950124,6.993118048271141,momentum,1.0,0.0,0.04364325618780862,18462.178028034137
2019-04-30,16135.83,4522.62,0.02790914858973159,-0.008469169635516582,3.567805829364395,6.7865358601648,momentum,1.0,0.0,0.02790914858973159,18977.44169790862
2019-05-31,15829.14,4442.97,-0.019006769406965773,-0.017611472995741284,3.5627384384769645,5.238055031257316,momentum,1.0,0.0,-0.019006769406965773,18616.741839622337
2019-06-28,15628.07,4336.29,-0.012702522057420618,-0.024010965637850434,3.604018642664582,-0.4436950079374613,momentum,1.0,0.0,-0.012702522057420618,18380.26226576723
