"Index Name","Date","Open","High","Low","Close"
"NIFTY200 VALUE 30","31 Dec 2018","-","-","-","4091.36"
"NIFTY200 VALUE 30","28 Dec 2018","-","-","-","4074.18"
"NIFTY200 VALUE 30","27 Dec 2018","-","-","-","4012.40"
"NIFTY200 VALUE 30","26 Dec 2018","-","-","-","4004.34"
"NIFTY200 VALUE 30","24 Dec 2018","-","-","-","3995.74"
"NIFTY200 VALUE 30","21 Dec 2018","-","-","-","4020.45"
"NIFTY200 VALUE 30","20 Dec 2018","-","-","-","4059.88"
"NIFTY200 VALUE 30","19 Dec 2018","-","-","-","4045.50"
"NIFTY200 VALUE 30","18 Dec 2018","-","-","-","4004.89"
"NIFTY200 VALUE 30","17 Dec 2018","-","-","-","3955.51"
"NIFTY200 VALUE 30","14 Dec 2018","-","-","-","3918.21"
"NIFTY200 VALUE 30","13 Dec 2018","-","-","-","3867.01"
"NIFTY200 VALUE 30","12 Dec 2018","-","-","-","3845.30"
"NIFTY200 VALUE 30","11 Dec 2018","-","-","-","3781.87"
"NIFTY200 VALUE 30","10 Dec 2018","-","-","-","3750.77"
"NIFTY200 VALUE 30","07 Dec 2018","-","-","-","3811.29"
"NIFTY200 VALUE 30","06 Dec 2018","-","-","-","3812.33"
"NIFTY200 VALUE 30","05 Dec 2018","-","-","-","3879.90"
"NIFTY200 VALUE 30","04 Dec 2018","-","-","-","3990.16"
"NIFTY200 VALUE 30","03 Dec 2018","-","-","-","3977.76"
"NIFTY200 VALUE 30","30 Nov 2018","-","-","-","3877.23"
"NIFTY200 VALUE 30","29 Nov 2018","-","-","-","3923.96"
"NIFTY200 VALUE 30","28 Nov 2018","-","-","-","3905.54"
"NIFTY200 VALUE 30","27 Nov 2018","-","-","-","4009.86"
"NIFTY200 VALUE 30","26 Nov 2018","-","-","-","3999.54"
"NIFTY200 VALUE 30","22 Nov 2018","-","-","-","4002.12"
"NIFTY200 VALUE 30","21 Nov 2018","-","-","-","4067.66"
"NIFTY200 VALUE 30","20 Nov 2018","-","-","-","4055.38"
"NIFTY200 VALUE 30","19 Nov 2018","-","-","-","4116.07"
"NIFTY200 VALUE 30","16 Nov 2018","-","-","-","4085.95"
"NIFTY200 VALUE 30","15 Nov 2018","-","-","-","4155.66"
"NIFTY200 VALUE 30","14 Nov 2018","-","-","-","4159.14"
"NIFTY200 VALUE 30","13 Nov 2018","-","-","-","4124.89"
"NIFTY200 VALUE 30","12 Nov 2018","-","-","-","4075.83"
"NIFTY200 VALUE 30","09 Nov 2018","-","-","-","4148.21"
"NIFTY200 VALUE 30","07 Nov 2018","-","-","-","4102.24"
"NIFTY200 VALUE 30","06 Nov 2018","-","-","-","4071.29"
"NIFTY200 VALUE 30","05 Nov 2018","-","-","-","4075.05"
"NIFTY200 VALUE 30","02 Nov 2018","-","-","-","4128.66"
"NIFTY200 VALUE 30","01 Nov 2018","-","-","-","4046.76"
"NIFTY200 VALUE 30","31 Oct 2018","-","-","-","4001.69"
"NIFTY200 VALUE 30","30 Oct 2018","-","-","-","3960.60"
"NIFTY200 VALUE 30","29 Oct 2018","-","-","-","3992.87"
"NIFTY200 VALUE 30","26 Oct 2018","-","-","-","3847.48"
"NIFTY200 VALUE 30","25 Oct 2018","-","-","-","3873.21"
"NIFTY200 VALUE 30","24 Oct 2018","-","-","-","3927.45"
"NIFTY200 VALUE 30","23 Oct 2018","-","-","-","3858.77"
"NIFTY200 VALUE 30","22 Oct 2018","-","-","-","3870.06"
"NIFTY200 VALUE 30","19 Oct 2018","-","-","-","3896.87"
"NIFTY200 VALUE 30","17 Oct 2018","-","-","-","3911.17"
"NIFTY200 VALUE 30","16 Oct 2018","-","-","-","4024.02"
"NIFTY200 VALUE 30","15 Oct 2018","-","-","-","3986.91"
"NIFTY200 VALUE 30","12 Oct 2018","-","-","-","3965.00"
"NIFTY200 VALUE 30","11 Oct 2018","-","-","-","3826.93"
"NIFTY200 VALUE 30","10 Oct 2018","-","-","-","3881.60"
"NIFTY200 VALUE 30","09 Oct 2018","-","-","-","3756.35"
"NIFTY200 VALUE 30","08 Oct 2018","-","-","-","3769.62"
"NIFTY200 VALUE 30","05 Oct 2018","-","-","-","3805.14"
"NIFTY200 VALUE 30","04 Oct 2018","-","-","-","4072.40"
"NIFTY200 VALUE 30","03 Oct 2018","-","-","-","4186.70"
"NIFTY200 VALUE 30","01 Oct 2018","-","-","-","4133.67"
"NIFTY200 VALUE 30","28 Sep 2018","-","-","-","4077.00"
"NIFTY200 VALUE 30","27 Sep 2018","-","-","-","4179.02"
"NIFTY200 VALUE 30","26 Sep 2018","-","-","-","4251.86"
"NIFTY200 VALUE 30","25 Sep 2018","-","-","-","4203.61"
"NIFTY200 VALUE 30","24 Sep 2018","-","-","-","4197.22"
"NIFTY200 VALUE 30","21 Sep 2018","-","-","-","4303.70"
"NIFTY200 VALUE 30","19 Sep 2018","-","-","-","4366.87"
"NIFTY200 VALUE 30","18 Sep 2018","-","-","-","4344.20"
"NIFTY200 VALUE 30","17 Sep 2018","-","-","-","4435.25"
"NIFTY200 VALUE 30","14 Sep 2018","-","-","-","4436.76"
"NIFTY200 VALUE 30","12 Sep 2018","-","-","-","4306.34"
"NIFTY200 VALUE 30","11 Sep 2018","-","-","-","4298.20"
"NIFTY200 VALUE 30","10 Sep 2018","-","-","-","4375.91"
"NIFTY200 VALUE 30","07 Sep 2018","-","-","-","4448.11"
"NIFTY200 VALUE 30","06 Sep 2018","-","-","-","4425.84"
"NIFTY200 VALUE 30","05 Sep 2018","-","-","-","4392.11"
"NIFTY200 VALUE 30","04 Sep 2018","-","-","-","4361.16"
"NIFTY200 VALUE 30","03 Sep 2018","-","-","-","4491.29"
"NIFTY200 VALUE 30","31 Aug 2018","-","-","-","4484.99"
"NIFTY200 VALUE 30","30 Aug 2018","-","-","-","4485.08"
"NIFTY200 VALUE 30","29 Aug 2018","-","-","-","4464.84"
"NIFTY200 VALUE 30","28 Aug 2018","-","-","-","4432.74"
"NIFTY200 VALUE 30","27 Aug 2018","-","-","-","4452.24"
"NIFTY200 VALUE 30","24 Aug 2018","-","-","-","4354.87"
"NIFTY200 VALUE 30","23 Aug 2018","-","-","-","4322.51"
"NIFTY200 VALUE 30","21 Aug 2018","-","-","-","4374.04"
"NIFTY200 VALUE 30","20 Aug 2018","-","-","-","4375.78"
"NIFTY200 VALUE 30","17 Aug 2018","-","-","-","4314.81"
"NIFTY200 VALUE 30","16 Aug 2018","-","-","-","4258.85"
"NIFTY200 VALUE 30","14 Aug 2018","-","-","-","4309.57"
"NIFTY200 VALUE 30","13 Aug 2018","-","-","-","4306.88"
"NIFTY200 VALUE 30","10 Aug 2018","-","-","-","4384.11"
"NIFTY200 VALUE 30","09 Aug 2018","-","-","-","4422.31"
"NIFTY200 VALUE 30","08 Aug 2018","-","-","-","4377.88"
"NIFTY200 VALUE 30","07 Aug 2018","-","-","-","4403.12"
"NIFTY200 VALUE 30","06 Aug 2018","-","-","-","4408.20"
"NIFTY200 VALUE 30","03 Aug 2018","-","-","-","4387.71"
"NIFTY200 VALUE 30","02 Aug 2018","-","-","-","4346.67"
"NIFTY200 VALUE 30","01 Aug 2018","-","-","-","4337.89"
"NIFTY200 VALUE 30","31 Jul 2018","-","-","-","4344.05"
"NIFTY200 VALUE 30","30 Jul 2018","-","-","-","4344.96"
"NIFTY200 VALUE 30","27 Jul 2018","-","-","-","4302.27"
"NIFTY200 VALUE 30","26 Jul 2018","-","-","-","4232.43"
"NIFTY200 VALUE 30","25 Jul 2018","-","-","-","4197.06"
"NIFTY200 VALUE 30","24 Jul 2018","-","-","-","4185.16"
"NIFTY200 VALUE 30","23 Jul 2018","-","-","-","4068.91"
"NIFTY200 VALUE 30","20 Jul 2018","-","-","-","4042.15"
"NIFTY200 VALUE 30","19 Jul 2018","-","-","-","4066.36"
"NIFTY200 VALUE 30","18 Jul 2018","-","-","-","4080.29"
"NIFTY200 VALUE 30","17 Jul 2018","-","-","-","4116.13"
"NIFTY200 VALUE 30","16 Jul 2018","-","-","-","4009.25"
"NIFTY200 VALUE 30","13 Jul 2018","-","-","-","4104.89"
"NIFTY200 VALUE 30","12 Jul 2018","-","-","-","4144.72"
"NIFTY200 VALUE 30","11 Jul 2018","-","-","-","4165.80"
"NIFTY200 VALUE 30","10 Jul 2018","-","-","-","4234.99"
"NIFTY200 VALUE 30","09 Jul 2018","-","-","-","4207.49"
"NIFTY200 VALUE 30","06 Jul 2018","-","-","-","4167.80"
"NIFTY200 VALUE 30","05 Jul 2018","-","-","-","4120.61"
"NIFTY200 VALUE 30","04 Jul 2018","-","-","-","4146.71"
"NIFTY200 VALUE 30","03 Jul 2018","-","-","-","4174.47"
"NIFTY200 VALUE 30","02 Jul 2018","-","-","-","4164.22"
"NIFTY200 VALUE 30","29 Jun 2018","-","-","-","4236.90"
"NIFTY200 VALUE 30","28 Jun 2018","-","-","-","4145.03"
"NIFTY200 VALUE 30","27 Jun 2018","-","-","-","4232.57"
"NIFTY200 VALUE 30","26 Jun 2018","-","-","-","4325.63"
"NIFTY200 VALUE 30","25 Jun 2018","-","-","-","4336.09"
"NIFTY200 VALUE 30","22 Jun 2018","-","-","-","4405.78"
"NIFTY200 VALUE 30","21 Jun 2018","-","-","-","4390.83"
"NIFTY200 VALUE 30","20 Jun 2018","-","-","-","4416.93"
"NIFTY200 VALUE 30","19 Jun 2018","-","-","-","4417.29"
"NIFTY200 VALUE 30","18 Jun 2018","-","-","-","4488.09"
"NIFTY200 VALUE 30","15 Jun 2018","-","-","-","4488.53"
"NIFTY200 VALUE 30","14 Jun 2018","-","-","-","4538.15"
"NIFTY200 VALUE 30","13 Jun 2018","-","-","-","4578.98"
"NIFTY200 VALUE 30","12 Jun 2018","-","-","-","4580.75"
"NIFTY200 VALUE 30","11 Jun 2018","-","-","-","4578.72"
"NIFTY200 VALUE 30","08 Jun 2018","-","-","-","4570.31"
"NIFTY200 VALUE 30","07 Jun 2018","-","-","-","4572.79"
"NIFTY200 VALUE 30","06 Jun 2018","-","-","-","4512.36"
"NIFTY200 VALUE 30","05 Jun 2018","-","-","-","4455.04"
"NIFTY200 VALUE 30","04 Jun 2018","-","-","-","4486.13"
"NIFTY200 VALUE 30","01 Jun 2018","-","-","-","4526.01"
"NIFTY200 VALUE 30","31 May 2018","-","-","-","4563.37"
"NIFTY200 VALUE 30","30 May 2018","-","-","-","4532.42"
"NIFTY200 VALUE 30","29 May 2018","-","-","-","4544.30"
"NIFTY200 VALUE 30","28 May 2018","-","-","-","4562.63"
"NIFTY200 VALUE 30","25 May 2018","-","-","-","4481.76"
"NIFTY200 VALUE 30","24 May 2018","-","-","-","4395.24"
"NIFTY200 VALUE 30","23 May 2018","-","-","-","4392.63"
"NIFTY200 VALUE 30","22 May 2018","-","-","-","4463.21"
"NIFTY200 VALUE 30","21 May 2018","-","-","-","4426.31"
"NIFTY200 VALUE 30","18 May 2018","-","-","-","4452.56"
"NIFTY200 VALUE 30","17 May 2018","-","-","-","4522.06"
"NIFTY200 VALUE 30","16 May 2018","-","-","-","4525.46"
"NIFTY200 VALUE 30","15 May 2018","-","-","-","4568.20"
"NIFTY200 VALUE 30","14 May 2018","-","-","-","4605.84"
"NIFTY200 VALUE 30","11 May 2018","-","-","-","4623.49"
"NIFTY200 VALUE 30","10 May 2018","-","-","-","4591.26"
"NIFTY200 VALUE 30","09 May 2018","-","-","-","4618.08"
"NIFTY200 VALUE 30","08 May 2018","-","-","-","4620.87"
