"Index Name","Date","Open","High","Low","Close"
"NIFTY200 VALUE 30","30 Dec 2016","-","-","-","3978.63"
"NIFTY200 VALUE 30","29 Dec 2016","-","-","-","3949.62"
"NIFTY200 VALUE 30","28 Dec 2016","-","-","-","3889.07"
"NIFTY200 VALUE 30","27 Dec 2016","-","-","-","3893.01"
"NIFTY200 VALUE 30","26 Dec 2016","-","-","-","3824.52"
"NIFTY200 VALUE 30","23 Dec 2016","-","-","-","3929.22"
"NIFTY200 VALUE 30","22 Dec 2016","-","-","-","3946.67"
"NIFTY200 VALUE 30","21 Dec 2016","-","-","-","4026.97"
"NIFTY200 VALUE 30","20 Dec 2016","-","-","-","4007.02"
"NIFTY200 VALUE 30","19 Dec 2016","-","-","-","4042.00"
"NIFTY200 VALUE 30","16 Dec 2016","-","-","-","4041.43"
"NIFTY200 VALUE 30","15 Dec 2016","-","-","-","4087.83"
"NIFTY200 VALUE 30","14 Dec 2016","-","-","-","4073.47"
"NIFTY200 VALUE 30","13 Dec 2016","-","-","-","4122.82"
"NIFTY200 VALUE 30","12 Dec 2016","-","-","-","4124.78"
"NIFTY200 VALUE 30","09 Dec 2016","-","-","-","4172.40"
"NIFTY200 VALUE 30","08 Dec 2016","-","-","-","4146.94"
"NIFTY200 VALUE 30","07 Dec 2016","-","-","-","4070.69"
"NIFTY200 VALUE 30","06 Dec 2016","-","-","-","4071.57"
"NIFTY200 VALUE 30","05 Dec 2016","-","-","-","4041.19"
"NIFTY200 VALUE 30","02 Dec 2016","-","-","-","4001.86"
"NIFTY200 VALUE 30","01 Dec 2016","-","-","-","4055.07"
"NIFTY200 VALUE 30","30 Nov 2016","-","-","-","4120.19"
"NIFTY200 VALUE 30","29 Nov 2016","-","-","-","4074.56"
"NIFTY200 VALUE 30","28 Nov 2016","-","-","-","4087.32"
"NIFTY200 VALUE 30","25 Nov 2016","-","-","-","4064.14"
"NIFTY200 VALUE 30","24 Nov 2016","-","-","-","3997.58"
"NIFTY200 VALUE 30","23 Nov 2016","-","-","-","3980.48"
"NIFTY200 VALUE 30","22 Nov 2016","-","-","-","3923.11"
"NIFTY200 VALUE 30","21 Nov 2016","-","-","-","3857.91"
"NIFTY200 VALUE 30","18 Nov 2016","-","-","-","3998.52"
"NIFTY200 VALUE 30","17 Nov 2016","-","-","-","3961.20"
"NIFTY200 VALUE 30","16 Nov 2016","-","-","-","3928.10"
"NIFTY200 VALUE 30","15 Nov 2016","-","-","-","3951.36"
"NIFTY200 VALUE 30","11 Nov 2016","-","-","-","4077.57"
"NIFTY200 VALUE 30","10 Nov 2016","-","-","-","4185.53"
"NIFTY200 VALUE 30","09 Nov 2016","-","-","-","4006.43"
"NIFTY200 VALUE 30","08 Nov 2016","-","-","-","4050.89"
"NIFTY200 VALUE 30","07 Nov 2016","-","-","-","4050.94"
"NIFTY200 VALUE 30","04 Nov 2016","-","-","-","3978.81"
"NIFTY200 VALUE 30","03 Nov 2016","-","-","-","4043.78"
"NIFTY200 VALUE 30","02 Nov 2016","-","-","-","4114.51"
"NIFTY200 VALUE 30","01 Nov 2016","-","-","-","4201.03"
"NIFTY200 VALUE 30","30 Oct 2016","-","-","-","4160.18"
"NIFTY200 VALUE 30","28 Oct 2016","-","-","-","4157.05"
"NIFTY200 VALUE 30","27 Oct 2016","-","-","-","4098.92"
"NIFTY200 VALUE 30","26 Oct 2016","-","-","-","4128.08"
"NIFTY200 VALUE 30","25 Oct 2016","-","-","-","4181.44"
"NIFTY200 VALUE 30","24 Oct 2016","-","-","-","4199.72"
"NIFTY200 VALUE 30","21 Oct 2016","-","-","-","4173.81"
"NIFTY200 VALUE 30","20 Oct 2016","-","-","-","4161.33"
"NIFTY200 VALUE 30","19 Oct 2016","-","-","-","4127.36"
"NIFTY200 VALUE 30","18 Oct 2016","-","-","-","4096.81"
"NIFTY200 VALUE 30","17 Oct 2016","-","-","-","4045.64"
"NIFTY200 VALUE 30","14 Oct 2016","-","-","-","4079.69"
"NIFTY200 VALUE 30","13 Oct 2016","-","-","-","4060.74"
"NIFTY200 VALUE 30","10 Oct 2016","-","-","-","4128.13"
"NIFTY200 VALUE 30","07 Oct 2016","-","-","-","4129.09"
"NIFTY200 VALUE 30","06 Oct 2016","-","-","-","4119.29"
"NIFTY200 VALUE 30","05 Oct 2016","-","-","-","4118.80"
"NIFTY200 VALUE 30","04 Oct 2016","-","-","-","4093.23"
"NIFTY200 VALUE 30","03 Oct 2016","-","-","-","4041.89"
"NIFTY200 VALUE 30","30 Sep 2016","-","-","-","3939.11"
"NIFTY200 VALUE 30","29 Sep 2016","-","-","-","3863.53"
"NIFTY200 VALUE 30","28 Sep 2016","-","-","-","4037.58"
"NIFTY200 VALUE 30","27 Sep 2016","-","-","-","3954.95"
"NIFTY200 VALUE 30","26 Sep 2016","-","-","-","3983.39"
"NIFTY200 VALUE 30","23 Sep 2016","-","-","-","4006.09"
"NIFTY200 VALUE 30","22 Sep 2016","-","-","-","4010.47"
"NIFTY200 VALUE 30","21 Sep 2016","-","-","-","3924.50"
"NIFTY200 VALUE 30","20 Sep 2016","-","-","-","3928.69"
"NIFTY200 VALUE 30","19 Sep 2016","-","-","-","3925.39"
"NIFTY200 VALUE 30","16 Sep 2016","-","-","-","3890.63"
"NIFTY200 VALUE 30","15 Sep 2016","-","-","-","3905.37"
"NIFTY200 VALUE 30","14 Sep 2016","-","-","-","3941.23"
"NIFTY200 VALUE 30","12 Sep 2016","-","-","-","3866.54"
"NIFTY200 VALUE 30","09 Sep 2016","-","-","-","4052.04"
"NIFTY200 VALUE 30","08 Sep 2016","-","-","-","4083.21"
"NIFTY200 VALUE 30","07 Sep 2016","-","-","-","4052.00"
"NIFTY200 VALUE 30","06 Sep 2016","-","-","-","3996.06"
"NIFTY200 VALUE 30","02 Sep 2016","-","-","-","3941.34"
"NIFTY200 VALUE 30","01 Sep 2016","-","-","-","3904.13"
"NIFTY200 VALUE 30","31 Aug 2016","-","-","-","3946.50"
"NIFTY200 VALUE 30","30 Aug 2016","-","-","-","3925.46"
"NIFTY200 VALUE 30","29 Aug 2016","-","-","-","3868.23"
"NIFTY200 VALUE 30","26 Aug 2016","-","-","-","3850.13"
"NIFTY200 VALUE 30","25 Aug 2016","-","-","-","3877.82"
"NIFTY200 VALUE 30","24 Aug 2016","-","-","-","3905.14"
"NIFTY200 VALUE 30","23 Aug 2016","-","-","-","3879.42"
"NIFTY200 VALUE 30","22 Aug 2016","-","-","-","3900.70"
"NIFTY200 VALUE 30","19 Aug 2016","-","-","-","3936.23"
"NIFTY200 VALUE 30","18 Aug 2016","-","-","-","3885.76"
"NIFTY200 VALUE 30","17 Aug 2016","-","-","-","3845.31"
"NIFTY200 VALUE 30","16 Aug 2016","-","-","-","3810.31"
"NIFTY200 VALUE 30","12 Aug 2016","-","-","-","3773.25"
"NIFTY200 VALUE 30","11 Aug 2016","-","-","-","3722.62"
"NIFTY200 VALUE 30","10 Aug 2016","-","-","-","3751.25"
"NIFTY200 VALUE 30","09 Aug 2016","-","-","-","3813.75"
"NIFTY200 VALUE 30","08 Aug 2016","-","-","-","3831.48"
"NIFTY200 VALUE 30","05 Aug 2016","-","-","-","3808.30"
"NIFTY200 VALUE 30","04 Aug 2016","-","-","-","3713.79"
"NIFTY200 VALUE 30","03 Aug 2016","-","-","-","3683.15"
"NIFTY200 VALUE 30","02 Aug 2016","-","-","-","3719.40"
"NIFTY200 VALUE 30","01 Aug 2016","-","-","-","3724.24"
"NIFTY200 VALUE 30","29 Jul 2016","-","-","-","3729.42"
"NIFTY200 VALUE 30","28 Jul 2016","-","-","-","3727.76"
"NIFTY200 VALUE 30","27 Jul 2016","-","-","-","3738.68"
"NIFTY200 VALUE 30","26 Jul 2016","-","-","-","3718.93"
"NIFTY200 VALUE 30","25 Jul 2016","-","-","-","3742.78"
"NIFTY200 VALUE 30","22 Jul 2016","-","-","-","3658.04"
"NIFTY200 VALUE 30","21 Jul 2016","-","-","-","3638.24"
"NIFTY200 VALUE 30","20 Jul 2016","-","-","-","3681.29"
"NIFTY200 VALUE 30","19 Jul 2016","-","-","-","3657.80"
"NIFTY200 VALUE 30","18 Jul 2016","-","-","-","3617.95"
"NIFTY200 VALUE 30","15 Jul 2016","-","-","-","3676.69"
"NIFTY200 VALUE 30","14 Jul 2016","-","-","-","3682.22"
"NIFTY200 VALUE 30","13 Jul 2016","-","-","-","3622.58"
"NIFTY200 VALUE 30","12 Jul 2016","-","-","-","3628.42"
"NIFTY200 VALUE 30","11 Jul 2016","-","-","-","3604.32"
"NIFTY200 VALUE 30","08 Jul 2016","-","-","-","3508.07"
"NIFTY200 VALUE 30","07 Jul 2016","-","-","-","3521.84"
"NIFTY200 VALUE 30","05 Jul 2016","-","-","-","3524.32"
"NIFTY200 VALUE 30","04 Jul 2016","-","-","-","3515.95"
"NIFTY200 VALUE 30","01 Jul 2016","-","-","-","3447.37"
"NIFTY200 VALUE 30","30 Jun 2016","-","-","-","3385.53"
"NIFTY200 VALUE 30","29 Jun 2016","-","-","-","3345.04"
"NIFTY200 VALUE 30","28 Jun 2016","-","-","-","3307.30"
"NIFTY200 VALUE 30","27 Jun 2016","-","-","-","3282.08"
"NIFTY200 VALUE 30","24 Jun 2016","-","-","-","3232.47"
