"Index Name","Date","Open","High","Low","Close"
"NIFTY200 MOMENTUM 30","31 Dec 2013","-","-","-","3939.08"
"NIFTY200 MOMENTUM 30","30 Dec 2013","-","-","-","3930.81"
"NIFTY200 MOMENTUM 30","27 Dec 2013","-","-","-","3942.59"
"NIFTY200 MOMENTUM 30","26 Dec 2013","-","-","-","3913.30"
"NIFTY200 MOMENTUM 30","24 Dec 2013","-","-","-","3920.82"
"NIFTY200 MOMENTUM 30","23 Dec 2013","-","-","-","3933.31"
"NIFTY200 MOMENTUM 30","20 Dec 2013","-","-","-","3940.90"
"NIFTY200 MOMENTUM 30","19 Dec 2013","-","-","-","3895.18"
"NIFTY200 MOMENTUM 30","18 Dec 2013","-","-","-","3869.78"
"NIFTY200 MOMENTUM 30","17 Dec 2013","-","-","-","3828.83"
"NIFTY200 MOMENTUM 30","16 Dec 2013","-","-","-","3818.62"
"NIFTY200 MOMENTUM 30","13 Dec 2013","-","-","-","3805.78"
"NIFTY200 MOMENTUM 30","12 Dec 2013","-","-","-","3820.98"
"NIFTY200 MOMENTUM 30","11 Dec 2013","-","-","-","3861.87"
"NIFTY200 MOMENTUM 30","10 Dec 2013","-","-","-","3879.55"
"NIFTY200 MOMENTUM 30","09 Dec 2013","-","-","-","3848.58"
"NIFTY200 MOMENTUM 30","06 Dec 2013","-","-","-","3814.04"
"NIFTY200 MOMENTUM 30","05 Dec 2013","-","-","-","3796.97"
"NIFTY200 MOMENTUM 30","04 Dec 2013","-","-","-","3812.20"
"NIFTY200 MOMENTUM 30","03 Dec 2013","-","-","-","3829.58"
"NIFTY200 MOMENTUM 30","02 Dec 2013","-","-","-","3852.55"
"NIFTY200 MOMENTUM 30","29 Nov 2013","-","-","-","3817.23"
"NIFTY200 MOMENTUM 30","28 Nov 2013","-","-","-","3783.73"
"NIFTY200 MOMENTUM 30","27 Nov 2013","-","-","-","3774.95"
"NIFTY200 MOMENTUM 30","26 Nov 2013","-","-","-","3774.69"
"NIFTY200 MOMENTUM 30","25 Nov 2013","-","-","-","3776.02"
"NIFTY200 MOMENTUM 30","22 Nov 2013","-","-","-","3727.37"
"NIFTY200 MOMENTUM 30","21 Nov 2013","-","-","-","3732.81"
"NIFTY200 MOMENTUM 30","20 Nov 2013","-","-","-","3799.51"
"NIFTY200 MOMENTUM 30","19 Nov 2013","-","-","-","3851.40"
"NIFTY200 MOMENTUM 30","18 Nov 2013","-","-","-","3849.13"
"NIFTY200 MOMENTUM 30","14 Nov 2013","-","-","-","3803.95"
"NIFTY200 MOMENTUM 30","13 Nov 2013","-","-","-","3777.56"
"NIFTY200 MOMENTUM 30","12 Nov 2013","-","-","-","3784.63"
"NIFTY200 MOMENTUM 30","11 Nov 2013","-","-","-","3814.13"
"NIFTY200 MOMENTUM 30","08 Nov 2013","-","-","-","3839.81"
"NIFTY200 MOMENTUM 30","07 Nov 2013","-","-","-","3831.49"
"NIFTY200 MOMENTUM 30","06 Nov 2013","-","-","-","3841.05"
"NIFTY200 MOMENTUM 30","05 Nov 2013","-","-","-","3842.95"
"NIFTY200 MOMENTUM 30","03 Nov 2013","-","-","-","3892.46"
"NIFTY200 MOMENTUM 30","01 Nov 2013","-","-","-","3875.38"
"NIFTY200 MOMENTUM 30","31 Oct 2013","-","-","-","3870.88"
"NIFTY200 MOMENTUM 30","30 Oct 2013","-","-","-","3869.03"
"NIFTY200 MOMENTUM 30","29 Oct 2013","-","-","-","3839.33"
"NIFTY200 MOMENTUM 30","28 Oct 2013","-","-","-","3784.37"
"NIFTY200 MOMENTUM 30","25 Oct 2013","-","-","-","3835.41"
"NIFTY200 MOMENTUM 30","24 Oct 2013","-","-","-","3845.70"
"NIFTY200 MOMENTUM 30","23 Oct 2013","-","-","-","3880.04"
"NIFTY200 MOMENTUM 30","22 Oct 2013","-","-","-","3903.07"
"NIFTY200 MOMENTUM 30","21 Oct 2013","-","-","-","3891.38"
"NIFTY200 MOMENTUM 30","18 Oct 2013","-","-","-","3873.14"
"NIFTY200 MOMENTUM 30","17 Oct 2013","-","-","-","3812.39"
"NIFTY200 MOMENTUM 30","15 Oct 2013","-","-","-","3869.88"
"NIFTY200 MOMENTUM 30","14 Oct 2013","-","-","-","3878.33"
"NIFTY200 MOMENTUM 30","11 Oct 2013","-","-","-","3864.38"
"NIFTY200 MOMENTUM 30","10 Oct 2013","-","-","-","3836.05"
"NIFTY200 MOMENTUM 30","09 Oct 2013","-","-","-","3812.93"
"NIFTY200 MOMENTUM 30","08 Oct 2013","-","-","-","3766.87"
"NIFTY200 MOMENTUM 30","07 Oct 2013","-","-","-","3759.29"
"NIFTY200 MOMENTUM 30","04 Oct 2013","-","-","-","3735.13"
"NIFTY200 MOMENTUM 30","03 Oct 2013","-","-","-","3742.84"
"NIFTY200 MOMENTUM 30","01 Oct 2013","-","-","-","3668.97"
"NIFTY200 MOMENTUM 30","30 Sep 2013","-","-","-","3662.99"
"NIFTY200 MOMENTUM 30","27 Sep 2013","-","-","-","3692.80"
"NIFTY200 MOMENTUM 30","26 Sep 2013","-","-","-","3694.05"
"NIFTY200 MOMENTUM 30","25 Sep 2013","-","-","-","3691.65"
"NIFTY200 MOMENTUM 30","24 Sep 2013","-","-","-","3695.02"
"NIFTY200 MOMENTUM 30","23 Sep 2013","-","-","-","3686.75"
"NIFTY200 MOMENTUM 30","20 Sep 2013","-","-","-","3750.25"
"NIFTY200 MOMENTUM 30","19 Sep 2013","-","-","-","3794.96"
"NIFTY200 MOMENTUM 30","18 Sep 2013","-","-","-","3667.01"
